# wavelength_A flux_erg/s/cm2/A
# # Teff=420.0 logg=1.0 [M/H]=0.069
1.000000e+02 4.461618e+01
1.006939e+02 5.305015e-06
1.013925e+02 5.608026e-01
1.020961e+02 1.740641e+14
1.028045e+02 2.766877e+10
1.035178e+02 1.002993e+07
1.042361e+02 2.453725e+02
1.049593e+02 1.290423e+12
1.056876e+02 1.037592e+03
1.064209e+02 7.063392e+11
1.071593e+02 7.057993e+00
1.079029e+02 2.569058e+13
1.086516e+02 4.524042e+03
1.094055e+02 2.701034e+12
1.101646e+02 2.121623e+01
1.109290e+02 3.518605e-05
1.116987e+02 1.140916e+04
1.124737e+02 2.231111e-06
1.132541e+02 1.264697e-04
1.140400e+02 3.523020e+05
1.148312e+02 7.833042e+17
1.156280e+02 4.396064e+04
1.164303e+02 5.366269e-06
1.172382e+02 2.660482e-02
1.180517e+02 1.780226e+01
1.188708e+02 1.841635e+12
1.196956e+02 3.468671e-05
1.205261e+02 1.911838e-02
1.213624e+02 6.434737e+05
1.222045e+02 8.105933e-05
1.230524e+02 2.676795e+04
1.239062e+02 2.128836e+08
1.247660e+02 4.716421e+00
1.256317e+02 1.628278e+02
1.265034e+02 4.939079e+03
1.273811e+02 2.362538e+09
1.282650e+02 4.339666e+01
1.291550e+02 2.508834e+02
1.300511e+02 1.140548e+12
1.309535e+02 1.732462e+13
1.318621e+02 7.694935e-04
1.327771e+02 6.212812e+06
1.336984e+02 8.336095e+01
1.346261e+02 1.717917e-02
1.355602e+02 2.456496e+08
1.365008e+02 3.344345e+07
1.374479e+02 6.054008e+05
1.384016e+02 1.155792e+02
1.393619e+02 2.472564e+15
1.403289e+02 1.730842e+06
1.413026e+02 9.944685e+01
1.422830e+02 1.267233e-02
1.432703e+02 2.348881e+09
1.442644e+02 1.449250e+09
1.452654e+02 4.080488e+05
1.462733e+02 8.813927e-05
1.472883e+02 3.110432e-34
1.483103e+02 9.173678e-33
1.493393e+02 1.524697e-32
1.503755e+02 1.130326e-33
1.514189e+02 7.126851e-34
1.524696e+02 4.930275e-33
1.535275e+02 8.004841e-32
1.545928e+02 2.002492e-33
1.556654e+02 3.529741e-32
1.567455e+02 3.705686e-32
1.578331e+02 2.538356e-33
1.589283e+02 1.648861e-32
1.600310e+02 4.012689e-34
1.611414e+02 1.161516e-33
1.622595e+02 3.294025e-33
1.633854e+02 2.232488e-33
1.645191e+02 4.843568e-34
1.656606e+02 4.212115e-33
1.668101e+02 1.211652e-33
1.679675e+02 3.268260e-34
1.691330e+02 7.710272e-34
1.703065e+02 9.710120e-34
1.714882e+02 3.044505e-34
1.726781e+02 4.260451e-33
1.738762e+02 3.427616e-34
1.750827e+02 3.804115e-33
1.762975e+02 3.109381e-32
1.775208e+02 4.196974e-35
1.787526e+02 1.022382e-33
1.799929e+02 6.646218e-34
1.812418e+02 4.480526e-34
1.824993e+02 6.353944e-34
1.837656e+02 5.281849e-35
1.850407e+02 1.101152e-33
1.863246e+02 7.171939e-35
