# wavelength_A flux_erg/s/cm2/A
# # Teff=6969.69696 logg=2.0 [M/H]=0.042
1.000000e+02 4.319834e+02
1.006939e+02 3.917964e-07
1.013925e+02 1.349615e+04
1.020961e+02 1.533832e+08
1.028045e+02 2.304844e+03
1.035178e+02 8.405598e+04
1.042361e+02 9.468791e+00
1.049593e+02 6.756317e+06
1.056876e+02 1.061144e+04
1.064209e+02 2.407980e+04
1.071593e+02 6.002501e+02
1.079029e+02 1.546246e+08
1.086516e+02 4.232913e+02
1.094055e+02 2.824801e+05
1.101646e+02 1.121975e+05
1.109290e+02 5.900441e+02
1.116987e+02 3.527794e+00
1.124737e+02 1.186451e+01
1.132541e+02 5.114435e-04
1.140400e+02 1.417147e+06
1.148312e+02 7.184454e+07
1.156280e+02 2.983436e+02
1.164303e+02 3.013872e+02
1.172382e+02 3.210879e-01
1.180517e+02 1.509600e+02
1.188708e+02 2.568268e+04
1.196956e+02 1.348895e+06
1.205261e+02 8.743474e-01
1.213624e+02 3.218593e+01
1.222045e+02 5.944735e-03
1.230524e+02 9.586591e+01
1.239062e+02 5.528218e+06
1.247660e+02 8.516201e+04
1.256317e+02 5.580650e+00
1.265034e+02 1.953037e+04
1.273811e+02 2.020847e+05
1.282650e+02 5.222384e+04
1.291550e+02 1.528175e+05
1.300511e+02 3.812808e+04
1.309535e+02 7.519719e+08
1.318621e+02 8.584375e+02
1.327771e+02 5.273113e+03
1.336984e+02 9.410202e+03
1.346261e+02 8.775076e-04
1.355602e+02 2.141467e+06
1.365008e+02 1.138971e+09
1.374479e+02 2.448579e+07
1.384016e+02 1.361516e+05
1.393619e+02 9.352243e+09
1.403289e+02 2.384051e+07
1.413026e+02 1.892981e+06
1.422830e+02 6.026694e+02
1.432703e+02 1.865330e+06
1.442644e+02 3.267379e+03
1.452654e+02 1.509178e+06
1.462733e+02 2.324216e-01
1.472883e+02 7.627989e-31
1.483103e+02 5.579697e-31
1.493393e+02 4.954302e-31
1.503755e+02 9.893195e-31
1.514189e+02 7.480423e-31
1.524696e+02 6.034928e-31
1.535275e+02 4.979957e-31
1.545928e+02 1.112356e-30
1.556654e+02 8.244248e-31
1.567455e+02 8.795984e-31
1.578331e+02 5.148530e-31
1.589283e+02 6.196612e-31
1.600310e+02 9.608773e-31
1.611414e+02 1.065804e-30
1.622595e+02 8.690313e-31
1.633854e+02 1.132805e-30
1.645191e+02 1.050340e-30
1.656606e+02 8.548136e-31
1.668101e+02 9.380607e-31
1.679675e+02 1.350395e-30
1.691330e+02 1.398082e-30
1.703065e+02 1.000576e-30
1.714882e+02 1.181619e-30
1.726781e+02 8.997989e-31
1.738762e+02 8.783014e-31
1.750827e+02 1.300650e-30
1.762975e+02 1.689738e-30
1.775208e+02 1.398979e-30
1.787526e+02 7.997181e-31
1.799929e+02 1.177805e-30
1.812418e+02 9.677041e-31
1.824993e+02 1.394550e-30
1.837656e+02 8.837028e-31
1.850407e+02 1.831906e-30
1.863246e+02 2.197710e-30
1.876175e+02 2.484107e-30
1.889193e+02 9.878867e-31
1.902301e+02 1.308040e-30
1.915501e+02 8.491411e-31
1.928792e+02 9.972588e-31
1.942175e+02 1.215356e-30
1.955651e+02 1.211391e-30
1.969220e+02 1.551978e-30
1.982884e+02 1.148334e-30
1.996642e+02 9.745537e-31
2.010496e+02 8.367542e-31
2.024447e+02 1.502931e-30
2.038493e+02 1.489526e-30
2.052638e+02 2.192562e-30
2.066880e+02 2.136873e-30
2.081222e+02 2.689303e-30
2.095662e+02 1.777866e-30
2.110203e+02 1.928820e-30
2.124845e+02 1.795079e-30
2.139589e+02 2.499515e-30
2.154435e+02 2.271206e-30
2.169384e+02 3.708845e-30
2.184436e+02 1.529634e-30
2.199593e+02 1.485554e-30
2.214855e+02 1.943377e-30
2.230223e+02 2.052939e-30
2.245698e+02 1.869505e-30
2.261280e+02 2.084465e-30
2.276970e+02 1.521500e-30
2.292769e+02 2.453509e-30
2.308678e+02 2.433570e-30
2.324697e+02 1.704765e-30
2.340827e+02 1.867273e-30
2.357069e+02 2.579000e-30
2.373424e+02 1.074537e-30
2.389893e+02 2.889490e-30
2.406475e+02 1.796089e-30
2.423173e+02 1.910961e-30
2.439986e+02 2.425844e-30
2.456916e+02 1.463690e-30
2.473964e+02 2.467731e-30
2.491130e+02 2.178663e-30
2.508415e+02 1.962693e-30
2.525820e+02 1.746722e-30
2.543346e+02 1.660226e-30
2.560993e+02 1.434089e-30
2.578763e+02 3.608140e-30
2.596656e+02 1.893052e-30
2.614673e+02 1.277844e-30
2.632815e+02 1.974052e-30
2.651084e+02 1.750408e-30
2.669478e+02 1.382014e-30
2.688001e+02 1.548016e-30
2.706652e+02 1.851464e-30
2.725433e+02 1.172603e-30
2.744343e+02 1.695105e-30
2.763385e+02 1.521072e-30
2.782559e+02 1.482464e-30
2.801867e+02 1.489120e-30
2.821308e+02 1.517363e-30
2.840884e+02 1.107539e-30
2.860596e+02 9.199136e-31
2.880444e+02 1.026616e-30
2.900430e+02 8.732474e-31
2.920556e+02 1.095244e-30
2.940820e+02 1.049390e-30
2.961225e+02 7.900413e-31
2.981772e+02 7.989669e-31
3.002462e+02 1.159147e-30
3.023295e+02 6.347835e-31
3.044272e+02 7.125943e-31
3.065395e+02 1.450775e-30
3.086665e+02 1.512851e-30
3.108082e+02 7.637911e-31
3.129648e+02 1.030347e-30
3.151363e+02 1.063345e-30
3.173230e+02 1.404026e-30
3.195248e+02 1.965315e-30
3.217418e+02 1.999548e-30
3.239743e+02 1.656206e-30
3.262222e+02 1.249716e-30
3.284857e+02 2.265726e-30
3.307650e+02 3.286121e-30
3.330600e+02 2.913907e-30
3.353710e+02 3.591540e-30
3.376980e+02 5.095801e-30
3.400412e+02 8.337901e-30
3.424006e+02 1.302062e-29
3.447764e+02 1.108766e-29
3.471687e+02 1.081335e-29
3.495776e+02 2.196610e-29
3.520031e+02 2.571422e-29
3.544456e+02 3.710099e-29
3.569049e+02 6.280588e-29
3.593814e+02 9.368625e-29
3.618750e+02 5.636047e-29
3.643859e+02 1.989353e-28
3.669142e+02 3.227111e-28
3.694601e+02 3.737263e-28
3.720237e+02 5.879269e-28
3.746050e+02 8.713779e-28
3.772042e+02 1.151571e-27
3.798215e+02 4.268129e-27
3.824570e+02 3.103514e-27
3.851107e+02 4.886493e-27
3.877828e+02 6.347334e-27
3.904735e+02 1.914405e-26
3.931829e+02 2.465932e-26
3.959110e+02 4.317392e-26
3.986581e+02 6.063567e-26
4.014242e+02 1.169296e-25
4.042096e+02 5.788240e-26
4.070142e+02 2.232792e-25
4.098384e+02 3.072876e-25
4.126821e+02 8.431026e-25
4.155455e+02 1.019051e-24
4.184289e+02 2.741741e-24
4.213322e+02 1.982602e-24
4.242556e+02 2.952099e-24
4.271994e+02 5.131960e-24
4.301636e+02 1.082323e-23
4.331483e+02 1.545849e-23
4.361538e+02 3.996754e-23
4.391801e+02 3.509399e-23
4.422274e+02 8.376403e-23
4.452959e+02 1.887051e-22
4.483856e+02 1.503235e-22
4.514968e+02 2.723308e-22
4.546295e+02 4.745697e-22
4.577841e+02 6.883791e-22
4.609604e+02 1.655980e-21
4.641589e+02 2.158330e-21
4.673795e+02 2.094246e-21
4.706225e+02 4.980547e-21
4.738880e+02 9.464820e-21
4.771761e+02 1.210444e-20
4.804870e+02 1.242710e-20
4.838210e+02 2.871715e-20
4.871780e+02 5.651862e-20
4.905584e+02 7.102042e-20
4.939622e+02 1.603492e-19
4.973896e+02 1.941892e-19
5.008408e+02 3.759916e-19
5.043159e+02 6.216074e-19
5.078152e+02 9.231351e-19
5.113388e+02 1.756877e-18
5.148867e+02 3.039989e-18
5.184594e+02 3.185360e-18
5.220568e+02 7.882217e-18
5.256791e+02 1.148535e-17
5.293266e+02 1.346019e-17
5.329994e+02 2.798358e-17
5.366977e+02 2.487775e-17
5.404216e+02 6.447042e-17
5.441714e+02 9.649116e-17
5.479472e+02 1.409976e-16
5.517492e+02 1.242508e-16
5.555776e+02 2.126929e-16
5.594326e+02 3.270730e-16
5.633143e+02 4.086208e-16
5.672229e+02 5.223026e-16
5.711586e+02 1.062444e-15
5.751217e+02 1.532970e-15
5.791123e+02 1.732694e-15
5.831305e+02 3.668958e-15
5.871766e+02 3.325451e-15
5.912508e+02 8.903800e-15
5.953533e+02 7.086837e-15
5.994843e+02 6.211953e-15
6.036439e+02 1.462797e-14
6.078323e+02 2.376983e-14
6.120498e+02 2.785826e-14
6.162966e+02 4.966502e-14
6.205729e+02 6.082771e-14
6.248788e+02 7.433689e-14
6.292146e+02 1.131876e-13
6.335805e+02 1.408071e-13
6.379767e+02 2.639671e-13
6.424034e+02 3.179469e-13
