# wavelength_A flux_erg/s/cm2/A
# # Teff=420.0 logg=3.0 [M/H]=0.069
1.000000e+02 9.702846e+01
1.006939e+02 4.504934e-06
1.013925e+02 6.888649e-01
1.020961e+02 3.070090e+13
1.028045e+02 7.069770e+09
1.035178e+02 1.787366e+07
1.042361e+02 7.536691e+01
1.049593e+02 1.856072e+11
1.056876e+02 1.411415e+03
1.064209e+02 4.188310e+11
1.071593e+02 1.352672e+01
1.079029e+02 1.286736e+13
1.086516e+02 3.004573e+03
1.094055e+02 3.674457e+11
1.101646e+02 5.993288e+01
1.109290e+02 2.819126e-04
1.116987e+02 3.778937e+03
1.124737e+02 4.397633e-06
1.132541e+02 4.891783e-04
1.140400e+02 3.218470e+05
1.148312e+02 1.594496e+17
1.156280e+02 7.784207e+03
1.164303e+02 1.786734e-05
1.172382e+02 1.702943e-02
1.180517e+02 1.581940e+01
1.188708e+02 6.887405e+11
1.196956e+02 2.954481e-04
1.205261e+02 2.306928e-02
1.213624e+02 3.122394e+05
1.222045e+02 1.655320e-04
1.230524e+02 1.755003e+04
1.239062e+02 9.697058e+07
1.247660e+02 1.110013e+01
1.256317e+02 2.387548e+02
1.265034e+02 3.262104e+03
1.273811e+02 1.036378e+09
1.282650e+02 5.331531e+01
1.291550e+02 2.050702e+02
1.300511e+02 5.454014e+11
1.309535e+02 1.200167e+13
1.318621e+02 2.493037e-03
1.327771e+02 7.689560e+06
1.336984e+02 4.993613e+01
1.346261e+02 1.544394e-02
1.355602e+02 1.509805e+08
1.365008e+02 3.720656e+07
1.374479e+02 3.355136e+05
1.384016e+02 1.344036e+02
1.393619e+02 2.297844e+15
1.403289e+02 2.095261e+06
1.413026e+02 3.332656e+02
1.422830e+02 1.310516e-02
1.432703e+02 1.989514e+09
1.442644e+02 9.662368e+08
1.452654e+02 6.373704e+05
1.462733e+02 7.336904e-05
1.472883e+02 9.410440e-34
1.483103e+02 2.082506e-32
1.493393e+02 5.742385e-32
1.503755e+02 3.029939e-33
1.514189e+02 3.585031e-33
1.524696e+02 2.598031e-32
1.535275e+02 2.338968e-31
1.545928e+02 9.541531e-33
1.556654e+02 1.158129e-31
1.567455e+02 1.013837e-31
1.578331e+02 1.397726e-32
1.589283e+02 5.630951e-32
1.600310e+02 2.242059e-33
1.611414e+02 3.812913e-33
1.622595e+02 1.819158e-32
1.633854e+02 1.083969e-32
1.645191e+02 2.739382e-33
1.656606e+02 3.083976e-32
1.668101e+02 3.138204e-33
1.679675e+02 1.221569e-33
1.691330e+02 2.518523e-33
1.703065e+02 3.881101e-33
1.714882e+02 1.384207e-33
1.726781e+02 1.112688e-32
1.738762e+02 3.902843e-33
1.750827e+02 1.613147e-32
1.762975e+02 1.398389e-31
1.775208e+02 1.725184e-34
1.787526e+02 2.822252e-33
1.799929e+02 4.624876e-33
1.812418e+02 2.699018e-33
1.824993e+02 2.760590e-33
1.837656e+02 5.280132e-34
1.850407e+02 4.743197e-33
1.863246e+02 2.931659e-34
1.876175e+02 7.627319e-32
1.889193e+02 3.617073e-34
1.902301e+02 2.118316e-32
1.915501e+02 1.301342e-33
1.928792e+02 3.787677e-33
1.942175e+02 2.102901e-33
1.955651e+02 6.880134e-34
1.969220e+02 6.886361e-33
1.982884e+02 7.430164e-34
1.996642e+02 2.553854e-33
2.010496e+02 4.218373e-34
2.024447e+02 8.036509e-33
2.038493e+02 2.226985e-33
2.052638e+02 1.252139e-33
2.066880e+02 2.328708e-34
2.081222e+02 1.133721e-32
2.095662e+02 1.553519e-32
2.110203e+02 1.769942e-34
2.124845e+02 1.823950e-33
2.139589e+02 2.369417e-33
2.154435e+02 9.734372e-33
2.169384e+02 3.591477e-32
2.184436e+02 2.783551e-33
2.199593e+02 5.011837e-33
2.214855e+02 3.605431e-33
2.230223e+02 6.929807e-34
2.245698e+02 1.593964e-32
2.261280e+02 1.666764e-33
2.276970e+02 8.558767e-34
2.292769e+02 6.112953e-33
2.308678e+02 1.243333e-32
2.324697e+02 2.784578e-34
2.340827e+02 2.572993e-34
2.357069e+02 6.635544e-33
2.373424e+02 3.134953e-33
2.389893e+02 1.432729e-32
2.406475e+02 4.083123e-33
2.423173e+02 6.253011e-33
2.439986e+02 6.135654e-33
2.456916e+02 3.658548e-33
2.473964e+02 1.157692e-32
2.491130e+02 8.223925e-32
2.508415e+02 2.445366e-33
2.525820e+02 1.262825e-31
2.543346e+02 4.735454e-33
2.560993e+02 6.793360e-34
2.578763e+02 3.147908e-32
2.596656e+02 9.025495e-34
2.614673e+02 2.983105e-32
2.632815e+02 2.023560e-32
2.651084e+02 1.347249e-33
2.669478e+02 7.546120e-33
2.688001e+02 6.986586e-33
2.706652e+02 5.238464e-33
2.725433e+02 1.397032e-33
2.744343e+02 1.384037e-33
2.763385e+02 4.010240e-32
2.782559e+02 6.726739e-34
2.801867e+02 8.111684e-34
2.821308e+02 1.553151e-31
2.840884e+02 2.359883e-33
2.860596e+02 4.054923e-33
2.880444e+02 1.499898e-32
2.900430e+02 4.533893e-33
2.920556e+02 1.369549e-33
2.940820e+02 1.324981e-32
2.961225e+02 8.797607e-31
2.981772e+02 2.959277e-32
3.002462e+02 1.088291e-32
3.023295e+02 1.046656e-32
3.044272e+02 7.408463e-33
3.065395e+02 5.430794e-34
3.086665e+02 1.503618e-32
3.108082e+02 3.226544e-32
3.129648e+02 3.680659e-33
3.151363e+02 1.559275e-32
3.173230e+02 2.291384e-32
3.195248e+02 1.494237e-33
3.217418e+02 1.338397e-32
3.239743e+02 7.414875e-32
3.262222e+02 4.146899e-32
3.284857e+02 3.999915e-34
3.307650e+02 1.018832e-33
3.330600e+02 2.620111e-33
3.353710e+02 3.565702e-32
3.376980e+02 6.667268e-33
3.400412e+02 4.240887e-33
3.424006e+02 3.018676e-33
3.447764e+02 6.717380e-32
3.471687e+02 1.908504e-34
3.495776e+02 2.026077e-34
3.520031e+02 4.675730e-34
3.544456e+02 6.579942e-33
3.569049e+02 1.707148e-32
3.593814e+02 1.527908e-33
3.618750e+02 1.061465e-34
3.643859e+02 3.295038e-33
3.669142e+02 4.010152e-33
