# wavelength_A flux_erg/s/cm2/A
# # Teff=6969.69696 logg=1.0 [M/H]=0.42
1.000000e+02 2.994737e+02
1.006939e+02 4.497126e-07
1.013925e+02 8.258830e+03
1.020961e+02 2.493983e+08
1.028045e+02 3.331927e+03
1.035178e+02 4.970245e+04
1.042361e+02 7.825112e+00
1.049593e+02 1.027355e+07
1.056876e+02 4.831729e+03
1.064209e+02 3.596228e+04
1.071593e+02 5.606632e+02
1.079029e+02 1.486928e+08
1.086516e+02 3.534707e+02
1.094055e+02 4.105357e+05
1.101646e+02 9.074960e+04
1.109290e+02 4.377441e+02
1.116987e+02 3.788261e+00
1.124737e+02 1.231536e+01
1.132541e+02 4.718325e-04
1.140400e+02 1.277078e+06
1.148312e+02 9.204874e+07
1.156280e+02 3.989008e+02
1.164303e+02 1.863512e+02
1.172382e+02 2.585537e-01
1.180517e+02 1.525357e+02
1.188708e+02 3.369052e+04
1.196956e+02 5.142062e+05
1.205261e+02 7.849662e-01
1.213624e+02 4.642145e+01
1.222045e+02 8.505394e-03
1.230524e+02 4.540969e+01
1.239062e+02 5.558962e+06
1.247660e+02 8.226815e+04
1.256317e+02 7.119557e+00
1.265034e+02 2.685196e+04
1.273811e+02 2.974059e+05
1.282650e+02 4.800736e+04
1.291550e+02 1.180291e+05
1.300511e+02 3.961715e+04
1.309535e+02 7.058182e+08
1.318621e+02 5.649926e+02
1.327771e+02 9.090572e+03
1.336984e+02 8.445006e+03
1.346261e+02 1.709619e-03
1.355602e+02 2.405248e+06
1.365008e+02 7.556036e+08
1.374479e+02 1.550973e+07
1.384016e+02 9.357934e+04
1.393619e+02 8.237426e+09
1.403289e+02 1.529516e+07
1.413026e+02 1.662838e+06
1.422830e+02 4.745752e+02
1.432703e+02 3.395784e+06
1.442644e+02 4.747839e+03
1.452654e+02 1.374862e+06
1.462733e+02 2.232180e-01
1.472883e+02 1.442123e-30
1.483103e+02 1.040067e-30
1.493393e+02 8.550538e-31
1.503755e+02 1.653473e-30
1.514189e+02 1.412313e-30
1.524696e+02 9.903975e-31
1.535275e+02 9.932463e-31
1.545928e+02 1.865994e-30
1.556654e+02 1.182854e-30
1.567455e+02 1.436232e-30
1.578331e+02 7.849640e-31
1.589283e+02 1.029939e-30
1.600310e+02 1.544865e-30
1.611414e+02 1.651789e-30
1.622595e+02 1.083084e-30
1.633854e+02 1.841360e-30
1.645191e+02 1.675123e-30
1.656606e+02 1.485789e-30
1.668101e+02 1.511789e-30
1.679675e+02 1.884127e-30
1.691330e+02 2.114263e-30
1.703065e+02 1.272769e-30
1.714882e+02 1.127544e-30
1.726781e+02 1.267826e-30
1.738762e+02 1.246646e-30
1.750827e+02 1.555431e-30
1.762975e+02 2.444367e-30
1.775208e+02 2.080806e-30
1.787526e+02 1.310075e-30
1.799929e+02 1.657661e-30
1.812418e+02 1.479070e-30
1.824993e+02 2.429384e-30
1.837656e+02 1.327019e-30
1.850407e+02 2.196514e-30
1.863246e+02 2.786964e-30
1.876175e+02 3.105859e-30
1.889193e+02 1.251232e-30
1.902301e+02 1.895082e-30
1.915501e+02 1.297364e-30
1.928792e+02 1.688017e-30
1.942175e+02 1.722497e-30
1.955651e+02 1.899732e-30
1.969220e+02 2.442049e-30
1.982884e+02 1.721196e-30
1.996642e+02 1.608860e-30
2.010496e+02 1.205966e-30
2.024447e+02 2.040301e-30
2.038493e+02 1.814483e-30
2.052638e+02 2.878496e-30
2.066880e+02 2.846914e-30
2.081222e+02 3.740645e-30
2.095662e+02 2.468338e-30
2.110203e+02 3.386810e-30
2.124845e+02 2.403426e-30
2.139589e+02 4.201271e-30
2.154435e+02 3.090647e-30
2.169384e+02 5.304607e-30
2.184436e+02 2.649212e-30
2.199593e+02 2.117962e-30
2.214855e+02 2.602576e-30
2.230223e+02 3.345888e-30
2.245698e+02 2.627913e-30
2.261280e+02 3.114383e-30
2.276970e+02 2.618512e-30
2.292769e+02 3.224277e-30
2.308678e+02 3.183780e-30
2.324697e+02 2.262425e-30
2.340827e+02 3.182047e-30
2.357069e+02 3.786629e-30
2.373424e+02 1.852049e-30
2.389893e+02 5.117601e-30
2.406475e+02 2.912346e-30
2.423173e+02 2.493244e-30
2.439986e+02 3.479442e-30
2.456916e+02 2.722148e-30
2.473964e+02 3.016224e-30
2.491130e+02 3.529741e-30
2.508415e+02 2.567631e-30
2.525820e+02 2.758372e-30
2.543346e+02 2.648118e-30
2.560993e+02 2.636722e-30
2.578763e+02 5.637137e-30
2.596656e+02 2.724612e-30
2.614673e+02 2.379124e-30
2.632815e+02 3.132682e-30
2.651084e+02 3.045668e-30
2.669478e+02 1.612595e-30
2.688001e+02 2.161698e-30
2.706652e+02 2.726719e-30
2.725433e+02 1.899131e-30
2.744343e+02 2.271724e-30
2.763385e+02 2.566097e-30
2.782559e+02 2.388484e-30
2.801867e+02 2.761548e-30
2.821308e+02 2.394176e-30
2.840884e+02 1.532418e-30
2.860596e+02 1.776351e-30
2.880444e+02 1.582260e-30
2.900430e+02 1.519977e-30
2.920556e+02 1.805611e-30
2.940820e+02 1.356219e-30
2.961225e+02 1.329165e-30
2.981772e+02 1.086772e-30
3.002462e+02 1.902738e-30
3.023295e+02 8.148211e-31
3.044272e+02 1.052177e-30
3.065395e+02 1.940954e-30
3.086665e+02 2.030165e-30
3.108082e+02 9.181376e-31
3.129648e+02 1.288359e-30
3.151363e+02 1.151657e-30
3.173230e+02 1.761745e-30
3.195248e+02 1.738640e-30
3.217418e+02 1.873203e-30
3.239743e+02 1.725950e-30
3.262222e+02 1.106985e-30
3.284857e+02 1.982045e-30
3.307650e+02 2.682156e-30
3.330600e+02 2.212275e-30
3.353710e+02 2.740814e-30
3.376980e+02 2.980852e-30
3.400412e+02 5.149887e-30
3.424006e+02 7.890564e-30
3.447764e+02 6.251336e-30
3.471687e+02 5.703828e-30
3.495776e+02 1.027676e-29
3.520031e+02 1.178804e-29
3.544456e+02 1.756731e-29
3.569049e+02 2.838549e-29
3.593814e+02 3.527339e-29
3.618750e+02 2.732953e-29
3.643859e+02 6.527213e-29
3.669142e+02 8.040640e-29
3.694601e+02 1.240714e-28
3.720237e+02 2.198820e-28
3.746050e+02 2.620122e-28
3.772042e+02 2.778506e-28
3.798215e+02 1.189538e-27
3.824570e+02 7.349094e-28
3.851107e+02 1.178830e-27
3.877828e+02 1.384481e-27
3.904735e+02 4.196126e-27
3.931829e+02 5.070040e-27
3.959110e+02 8.974467e-27
3.986581e+02 1.208983e-26
4.014242e+02 2.081162e-26
4.042096e+02 1.079717e-26
4.070142e+02 4.377939e-26
4.098384e+02 5.912076e-26
4.126821e+02 1.330181e-25
4.155455e+02 1.538318e-25
4.184289e+02 4.634086e-25
4.213322e+02 3.396701e-25
4.242556e+02 4.799313e-25
4.271994e+02 7.836345e-25
4.301636e+02 1.424848e-24
4.331483e+02 2.068133e-24
4.361538e+02 5.932467e-24
4.391801e+02 4.780149e-24
4.422274e+02 1.230421e-23
4.452959e+02 2.654324e-23
4.483856e+02 2.264025e-23
4.514968e+02 4.063159e-23
4.546295e+02 8.141557e-23
4.577841e+02 8.682835e-23
4.609604e+02 2.910453e-22
4.641589e+02 3.822957e-22
4.673795e+02 3.052350e-22
4.706225e+02 7.754010e-22
4.738880e+02 1.556504e-21
4.771761e+02 1.776273e-21
4.804870e+02 1.889846e-21
4.838210e+02 4.404785e-21
4.871780e+02 7.978097e-21
4.905584e+02 1.154179e-20
4.939622e+02 2.205697e-20
4.973896e+02 3.288633e-20
5.008408e+02 4.904058e-20
5.043159e+02 1.038944e-19
5.078152e+02 1.533421e-19
5.113388e+02 2.795864e-19
5.148867e+02 5.143061e-19
5.184594e+02 5.358933e-19
5.220568e+02 1.283694e-18
5.256791e+02 1.840115e-18
5.293266e+02 2.636768e-18
5.329994e+02 4.314586e-18
5.366977e+02 4.453629e-18
5.404216e+02 1.286290e-17
5.441714e+02 1.859694e-17
5.479472e+02 2.480683e-17
5.517492e+02 2.235991e-17
5.555776e+02 4.507289e-17
5.594326e+02 6.980267e-17
5.633143e+02 8.827447e-17
5.672229e+02 1.072340e-16
5.711586e+02 2.066344e-16
5.751217e+02 3.016833e-16
5.791123e+02 3.544545e-16
5.831305e+02 8.989970e-16
5.871766e+02 6.245710e-16
5.912508e+02 2.292874e-15
5.953533e+02 1.584131e-15
5.994843e+02 1.366377e-15
6.036439e+02 3.567801e-15
6.078323e+02 6.414788e-15
6.120498e+02 7.143616e-15
6.162966e+02 1.354315e-14
6.205729e+02 1.482289e-14
6.248788e+02 2.009408e-14
6.292146e+02 2.575729e-14
6.335805e+02 3.691019e-14
6.379767e+02 7.165548e-14
6.424034e+02 9.628754e-14
6.468608e+02 9.482440e-14
6.513491e+02 1.525317e-13
6.558686e+02 2.259461e-13
6.604194e+02 2.663404e-13
6.650018e+02 3.660171e-13
6.696160e+02 3.971401e-13
6.742622e+02 6.574526e-13
6.789407e+02 1.000301e-12
6.836516e+02 1.436226e-12
6.883952e+02 1.785154e-12
