# wavelength_A flux_erg/s/cm2/A
# # Teff=69420.0 logg=3.0 [M/H]=0.42
1.000000e+02 2.574976e+06
1.006939e+02 7.385916e+06
1.013925e+02 1.694435e+07
1.020961e+02 1.323690e-06
1.028045e+02 1.013119e+05
1.035178e+02 4.205276e+08
1.042361e+02 5.099786e+06
1.049593e+02 2.007913e+02
1.056876e+02 2.790277e+09
1.064209e+02 1.599259e+04
1.071593e+02 1.919684e+05
1.079029e+02 1.944100e+04
1.086516e+02 5.780949e-01
1.094055e+02 2.599448e+06
1.101646e+02 1.115524e-02
1.109290e+02 1.945364e+00
1.116987e+02 5.978960e+09
1.124737e+02 4.700660e+01
1.132541e+02 5.548060e+02
1.140400e+02 8.276358e+03
1.148312e+02 1.886294e+03
1.156280e+02 6.287433e+02
1.164303e+02 9.601517e+02
1.172382e+02 8.371943e-01
1.180517e+02 1.990354e+00
1.188708e+02 7.133191e+04
1.196956e+02 4.082262e-05
1.205261e+02 1.204185e+07
1.213624e+02 2.609612e+01
1.222045e+02 2.182417e+04
1.230524e+02 6.373347e+02
1.239062e+02 2.458467e-01
1.247660e+02 3.641861e-04
1.256317e+02 5.834721e-02
1.265034e+02 1.434818e+04
1.273811e+02 2.975041e+01
1.282650e+02 7.096601e+09
1.291550e+02 1.063691e+02
1.300511e+02 1.197127e+05
1.309535e+02 1.659118e+07
1.318621e+02 8.064781e-03
1.327771e+02 2.302304e+00
1.336984e+02 2.162434e+06
1.346261e+02 3.379831e+01
1.355602e+02 8.400257e+06
1.365008e+02 8.856936e+01
1.374479e+02 1.290886e-01
1.384016e+02 1.700421e+04
1.393619e+02 1.552584e-02
1.403289e+02 4.026700e+00
1.413026e+02 3.051258e+07
1.422830e+02 6.445573e+03
1.432703e+02 1.133896e+08
1.442644e+02 4.339704e+01
1.452654e+02 1.437320e-04
1.462733e+02 6.073548e+05
1.472883e+02 5.228075e+09
1.483103e+02 2.077505e+08
1.493393e+02 2.720642e+09
1.503755e+02 6.901576e+09
1.514189e+02 4.078544e+09
1.524696e+02 4.903013e+09
1.535275e+02 1.100799e+10
1.545928e+02 7.488657e+09
1.556654e+02 1.838854e+09
1.567455e+02 6.671134e+09
1.578331e+02 1.004847e+10
1.589283e+02 2.983937e+09
1.600310e+02 8.103103e+10
1.611414e+02 9.033089e+09
1.622595e+02 4.914234e+09
1.633854e+02 2.532198e+11
1.645191e+02 1.460021e+11
1.656606e+02 3.319170e+10
1.668101e+02 1.758398e+10
1.679675e+02 3.405918e+11
1.691330e+02 9.040432e+10
1.703065e+02 6.008376e+10
1.714882e+02 1.100842e+11
1.726781e+02 3.799698e+10
1.738762e+02 1.967055e+11
1.750827e+02 3.584630e+10
1.762975e+02 3.018231e+11
1.775208e+02 1.672377e+10
1.787526e+02 2.799679e+10
1.799929e+02 2.553310e+12
1.812418e+02 9.724310e+10
1.824993e+02 1.758576e+11
1.837656e+02 1.234990e+12
1.850407e+02 5.280457e+11
1.863246e+02 5.490424e+11
