# wavelength_A flux_erg/s/cm2/A
# # Teff=6969.0 logg=2.0 [M/H]=0.42
1.000000e+02 4.515546e+02
1.006939e+02 4.133879e-07
1.013925e+02 1.234555e+04
1.020961e+02 1.695525e+08
1.028045e+02 2.754720e+03
1.035178e+02 9.351042e+04
1.042361e+02 8.396974e+00
1.049593e+02 6.718250e+06
1.056876e+02 1.137889e+04
1.064209e+02 2.856153e+04
1.071593e+02 6.790609e+02
1.079029e+02 1.701008e+08
1.086516e+02 3.944252e+02
1.094055e+02 2.893140e+05
1.101646e+02 1.211620e+05
1.109290e+02 6.573566e+02
1.116987e+02 3.780550e+00
1.124737e+02 9.584283e+00
1.132541e+02 4.877126e-04
1.140400e+02 1.453470e+06
1.148312e+02 9.310156e+07
1.156280e+02 2.824484e+02
1.164303e+02 2.316680e+02
1.172382e+02 2.509976e-01
1.180517e+02 1.354231e+02
1.188708e+02 3.123379e+04
1.196956e+02 1.266569e+06
1.205261e+02 8.216532e-01
1.213624e+02 3.585570e+01
1.222045e+02 5.721407e-03
1.230524e+02 9.189021e+01
1.239062e+02 6.100870e+06
1.247660e+02 7.571241e+04
1.256317e+02 6.042403e+00
1.265034e+02 1.847171e+04
1.273811e+02 1.902232e+05
1.282650e+02 5.242060e+04
1.291550e+02 1.423081e+05
1.300511e+02 4.990203e+04
1.309535e+02 8.709111e+08
1.318621e+02 7.685664e+02
1.327771e+02 6.643424e+03
1.336984e+02 8.209463e+03
1.346261e+02 9.136721e-04
1.355602e+02 1.937614e+06
1.365008e+02 9.854297e+08
1.374479e+02 2.210328e+07
1.384016e+02 1.347862e+05
1.393619e+02 1.090267e+10
1.403289e+02 2.398891e+07
1.413026e+02 1.921498e+06
1.422830e+02 4.574588e+02
1.432703e+02 2.193838e+06
1.442644e+02 3.388771e+03
1.452654e+02 1.383411e+06
1.462733e+02 1.958715e-01
1.472883e+02 6.630213e-31
1.483103e+02 4.933025e-31
1.493393e+02 4.228259e-31
1.503755e+02 8.958479e-31
1.514189e+02 7.184897e-31
1.524696e+02 5.124213e-31
1.535275e+02 4.502323e-31
1.545928e+02 9.988368e-31
1.556654e+02 6.691763e-31
1.567455e+02 8.416709e-31
1.578331e+02 4.323426e-31
1.589283e+02 5.201394e-31
1.600310e+02 9.044661e-31
1.611414e+02 9.474261e-31
1.622595e+02 7.430784e-31
1.633854e+02 9.828320e-31
1.645191e+02 9.028945e-31
1.656606e+02 7.872772e-31
1.668101e+02 7.912219e-31
1.679675e+02 1.168110e-30
1.691330e+02 1.218477e-30
1.703065e+02 8.028854e-31
1.714882e+02 1.022754e-30
1.726781e+02 8.112503e-31
1.738762e+02 7.879829e-31
1.750827e+02 1.131105e-30
1.762975e+02 1.432276e-30
1.775208e+02 1.152122e-30
1.787526e+02 7.363665e-31
1.799929e+02 1.032702e-30
1.812418e+02 7.985950e-31
1.824993e+02 1.212828e-30
1.837656e+02 7.575440e-31
1.850407e+02 1.653415e-30
1.863246e+02 1.802553e-30
1.876175e+02 2.136629e-30
1.889193e+02 9.072430e-31
1.902301e+02 1.141355e-30
1.915501e+02 7.505565e-31
1.928792e+02 9.028469e-31
1.942175e+02 1.044892e-30
1.955651e+02 1.054009e-30
1.969220e+02 1.349636e-30
1.982884e+02 1.009234e-30
1.996642e+02 8.436248e-31
2.010496e+02 6.414760e-31
2.024447e+02 1.278933e-30
2.038493e+02 1.204177e-30
2.052638e+02 1.840260e-30
2.066880e+02 1.802458e-30
2.081222e+02 2.290136e-30
2.095662e+02 1.565258e-30
2.110203e+02 1.575077e-30
2.124845e+02 1.430805e-30
2.139589e+02 2.200144e-30
2.154435e+02 1.869423e-30
2.169384e+02 3.050514e-30
2.184436e+02 1.351605e-30
2.199593e+02 1.256938e-30
2.214855e+02 1.758267e-30
2.230223e+02 1.833757e-30
2.245698e+02 1.622740e-30
2.261280e+02 1.814275e-30
2.276970e+02 1.266769e-30
2.292769e+02 2.085454e-30
2.308678e+02 2.175221e-30
2.324697e+02 1.562373e-30
2.340827e+02 1.695522e-30
2.357069e+02 2.425929e-30
2.373424e+02 9.762758e-31
2.389893e+02 2.784150e-30
2.406475e+02 1.592830e-30
2.423173e+02 1.625565e-30
2.439986e+02 2.059893e-30
2.456916e+02 1.387098e-30
2.473964e+02 2.202406e-30
2.491130e+02 1.968944e-30
2.508415e+02 1.791928e-30
2.525820e+02 1.575603e-30
2.543346e+02 1.581274e-30
2.560993e+02 1.296430e-30
2.578763e+02 3.011353e-30
2.596656e+02 1.687098e-30
2.614673e+02 1.129031e-30
2.632815e+02 1.756060e-30
2.651084e+02 1.587717e-30
2.669478e+02 1.216883e-30
2.688001e+02 1.394501e-30
2.706652e+02 1.724874e-30
2.725433e+02 1.133552e-30
2.744343e+02 1.678260e-30
2.763385e+02 1.521099e-30
2.782559e+02 1.400442e-30
2.801867e+02 1.474646e-30
2.821308e+02 1.398524e-30
2.840884e+02 9.963570e-31
2.860596e+02 9.152791e-31
2.880444e+02 9.601096e-31
2.900430e+02 8.304864e-31
2.920556e+02 1.005712e-30
2.940820e+02 9.556587e-31
2.961225e+02 7.447773e-31
2.981772e+02 7.590227e-31
3.002462e+02 1.151647e-30
3.023295e+02 5.686170e-31
3.044272e+02 7.444372e-31
3.065395e+02 1.369988e-30
3.086665e+02 1.522503e-30
3.108082e+02 6.948733e-31
3.129648e+02 9.802542e-31
3.151363e+02 1.000602e-30
3.173230e+02 1.305813e-30
3.195248e+02 1.825625e-30
3.217418e+02 1.903908e-30
3.239743e+02 1.660984e-30
3.262222e+02 1.121105e-30
3.284857e+02 2.112092e-30
3.307650e+02 3.094586e-30
3.330600e+02 2.484368e-30
3.353710e+02 3.398492e-30
3.376980e+02 4.450814e-30
3.400412e+02 7.671530e-30
3.424006e+02 1.162113e-29
3.447764e+02 1.038770e-29
3.471687e+02 9.519599e-30
3.495776e+02 1.852741e-29
3.520031e+02 2.229373e-29
3.544456e+02 3.255138e-29
3.569049e+02 5.512835e-29
3.593814e+02 7.829740e-29
3.618750e+02 4.835746e-29
3.643859e+02 1.608047e-28
3.669142e+02 2.560401e-28
3.694601e+02 2.890365e-28
3.720237e+02 4.718597e-28
3.746050e+02 6.727005e-28
3.772042e+02 8.531146e-28
3.798215e+02 3.152696e-27
3.824570e+02 2.302713e-27
3.851107e+02 3.637000e-27
3.877828e+02 4.525915e-27
3.904735e+02 1.517503e-26
3.931829e+02 1.651339e-26
3.959110e+02 3.068843e-26
3.986581e+02 4.084988e-26
