# wavelength_A flux_erg/s/cm2/A
# # Teff=696.0 logg=3.0 [M/H]=0.036
1.000000e+02 1.127097e+02
1.006939e+02 4.213402e-06
1.013925e+02 1.043371e+00
1.020961e+02 1.573995e+13
1.028045e+02 4.245704e+09
1.035178e+02 1.424276e+07
1.042361e+02 6.079284e+01
1.049593e+02 9.651744e+10
1.056876e+02 1.223084e+03
1.064209e+02 2.541194e+11
1.071593e+02 1.628028e+01
1.079029e+02 7.484202e+12
1.086516e+02 2.812268e+03
1.094055e+02 1.774449e+11
1.101646e+02 8.246167e+01
1.109290e+02 6.246763e-04
1.116987e+02 2.491700e+03
1.124737e+02 9.340832e-06
1.132541e+02 6.248478e-04
1.140400e+02 3.179029e+05
1.148312e+02 7.066573e+16
1.156280e+02 6.232783e+03
1.164303e+02 3.847337e-05
1.172382e+02 1.622549e-02
1.180517e+02 1.696483e+01
1.188708e+02 3.507673e+11
1.196956e+02 6.922222e-04
1.205261e+02 2.724165e-02
1.213624e+02 2.256132e+05
1.222045e+02 2.237641e-04
1.230524e+02 1.364010e+04
1.239062e+02 8.475893e+07
1.247660e+02 1.444012e+01
1.256317e+02 2.439305e+02
1.265034e+02 2.966714e+03
1.273811e+02 5.563596e+08
1.282650e+02 6.897979e+01
1.291550e+02 2.319641e+02
1.300511e+02 2.703811e+11
1.309535e+02 7.894395e+12
1.318621e+02 3.829239e-03
1.327771e+02 6.804939e+06
1.336984e+02 5.262129e+01
1.346261e+02 1.502173e-02
1.355602e+02 1.310067e+08
1.365008e+02 3.647294e+07
1.374479e+02 3.460165e+05
1.384016e+02 1.692059e+02
1.393619e+02 1.482930e+15
1.403289e+02 2.224556e+06
1.413026e+02 5.605659e+02
1.422830e+02 1.899564e-02
1.432703e+02 1.559343e+09
1.442644e+02 6.134751e+08
1.452654e+02 8.226299e+05
1.462733e+02 9.187124e-05
1.472883e+02 2.029247e-33
1.483103e+02 3.759619e-32
1.493393e+02 1.104916e-31
1.503755e+02 5.254593e-33
1.514189e+02 7.542872e-33
1.524696e+02 4.486256e-32
1.535275e+02 3.148766e-31
1.545928e+02 1.713352e-32
1.556654e+02 1.926162e-31
1.567455e+02 1.505468e-31
1.578331e+02 2.875968e-32
1.589283e+02 9.804092e-32
1.600310e+02 5.159418e-33
1.611414e+02 6.966302e-33
1.622595e+02 3.465412e-32
1.633854e+02 2.375533e-32
1.645191e+02 5.951360e-33
1.656606e+02 5.634365e-32
1.668101e+02 6.351154e-33
1.679675e+02 2.908984e-33
1.691330e+02 5.801066e-33
1.703065e+02 7.803272e-33
1.714882e+02 2.997011e-33
1.726781e+02 1.878591e-32
1.738762e+02 9.008862e-33
1.750827e+02 3.076049e-32
1.762975e+02 2.148542e-31
