# wavelength_A flux_erg/s/cm2/A
# # Teff=6969.69696 logg=3.0 [M/H]=0.42
1.000000e+02 5.814068e+02
1.006939e+02 4.292869e-07
1.013925e+02 1.895084e+04
1.020961e+02 1.075798e+08
1.028045e+02 2.263820e+03
1.035178e+02 1.559062e+05
1.042361e+02 9.827558e+00
1.049593e+02 4.988165e+06
1.056876e+02 2.786728e+04
1.064209e+02 2.033467e+04
1.071593e+02 6.523072e+02
1.079029e+02 1.820061e+08
1.086516e+02 5.280970e+02
1.094055e+02 2.017823e+05
1.101646e+02 1.467243e+05
1.109290e+02 7.964973e+02
1.116987e+02 4.447362e+00
1.124737e+02 7.601122e+00
1.132541e+02 4.874123e-04
1.140400e+02 1.897860e+06
1.148312e+02 7.360933e+07
1.156280e+02 2.247970e+02
1.164303e+02 3.208036e+02
1.172382e+02 3.035991e-01
1.180517e+02 1.466667e+02
1.188708e+02 2.688887e+04
1.196956e+02 2.561965e+06
1.205261e+02 7.286897e-01
1.213624e+02 2.584681e+01
1.222045e+02 3.568809e-03
1.230524e+02 1.660102e+02
1.239062e+02 7.282610e+06
1.247660e+02 7.712914e+04
1.256317e+02 5.149211e+00
1.265034e+02 1.509384e+04
1.273811e+02 1.306580e+05
1.282650e+02 6.059055e+04
1.291550e+02 1.993864e+05
1.300511e+02 5.437064e+04
1.309535e+02 8.848989e+08
1.318621e+02 1.301649e+03
1.327771e+02 3.903767e+03
1.336984e+02 8.767387e+03
1.346261e+02 4.580358e-04
1.355602e+02 1.967917e+06
1.365008e+02 1.062759e+09
1.374479e+02 3.029832e+07
1.384016e+02 1.778900e+05
1.393619e+02 1.326387e+10
1.403289e+02 3.728009e+07
1.413026e+02 2.208237e+06
1.422830e+02 4.618224e+02
1.432703e+02 1.303727e+06
1.442644e+02 2.111710e+03
1.452654e+02 1.276503e+06
1.462733e+02 2.063148e-01
1.472883e+02 3.499918e-31
1.483103e+02 2.997630e-31
1.493393e+02 2.622264e-31
1.503755e+02 5.033653e-31
1.514189e+02 3.868185e-31
1.524696e+02 3.316802e-31
1.535275e+02 2.652938e-31
1.545928e+02 5.149661e-31
1.556654e+02 4.772388e-31
1.567455e+02 6.019152e-31
1.578331e+02 3.168408e-31
1.589283e+02 3.347593e-31
1.600310e+02 5.379873e-31
1.611414e+02 5.972281e-31
1.622595e+02 5.550515e-31
1.633854e+02 5.387061e-31
1.645191e+02 4.845547e-31
1.656606e+02 4.342608e-31
1.668101e+02 4.514124e-31
1.679675e+02 7.431698e-31
1.691330e+02 7.603839e-31
1.703065e+02 6.277362e-31
1.714882e+02 1.006835e-30
1.726781e+02 6.017407e-31
1.738762e+02 5.223691e-31
1.750827e+02 8.837960e-31
1.762975e+02 7.888902e-31
1.775208e+02 5.995618e-31
1.787526e+02 4.599051e-31
1.799929e+02 6.568364e-31
1.812418e+02 4.560273e-31
1.824993e+02 7.001176e-31
1.837656e+02 5.078240e-31
1.850407e+02 1.163216e-30
1.863246e+02 1.278416e-30
1.876175e+02 1.638308e-30
1.889193e+02 7.184834e-31
1.902301e+02 8.096273e-31
1.915501e+02 4.710170e-31
1.928792e+02 5.563694e-31
1.942175e+02 7.268431e-31
1.955651e+02 6.822033e-31
1.969220e+02 8.024060e-31
1.982884e+02 6.194109e-31
1.996642e+02 5.256509e-31
2.010496e+02 4.427341e-31
2.024447e+02 7.525236e-31
2.038493e+02 8.300342e-31
2.052638e+02 1.173551e-30
2.066880e+02 1.236200e-30
2.081222e+02 1.296032e-30
2.095662e+02 1.130529e-30
2.110203e+02 7.655307e-31
2.124845e+02 9.682652e-31
2.139589e+02 1.106052e-30
2.154435e+02 1.134777e-30
2.169384e+02 1.467140e-30
2.184436e+02 7.086432e-31
2.199593e+02 8.053080e-31
2.214855e+02 1.135755e-30
2.230223e+02 1.031741e-30
2.245698e+02 1.169702e-30
2.261280e+02 9.960246e-31
2.276970e+02 6.949038e-31
2.292769e+02 1.414995e-30
2.308678e+02 1.460826e-30
2.324697e+02 1.058620e-30
2.340827e+02 8.554896e-31
2.357069e+02 1.578457e-30
2.373424e+02 6.025870e-31
2.389893e+02 1.418803e-30
2.406475e+02 9.336054e-31
2.423173e+02 9.753158e-31
2.439986e+02 1.121184e-30
2.456916e+02 7.083321e-31
2.473964e+02 1.581412e-30
2.491130e+02 1.049049e-30
2.508415e+02 1.355362e-30
2.525820e+02 9.237841e-31
2.543346e+02 9.248801e-31
2.560993e+02 6.398890e-31
2.578763e+02 1.566151e-30
2.596656e+02 1.120190e-30
2.614673e+02 6.400858e-31
2.632815e+02 1.151950e-30
2.651084e+02 8.732474e-31
2.669478e+02 1.000751e-30
2.688001e+02 9.520309e-31
2.706652e+02 1.043590e-30
2.725433e+02 7.860680e-31
2.744343e+02 1.311768e-30
2.763385e+02 8.359681e-31
2.782559e+02 8.171576e-31
2.801867e+02 8.247507e-31
2.821308e+02 8.597836e-31
2.840884e+02 6.927464e-31
2.860596e+02 6.002995e-31
2.880444e+02 5.908312e-31
2.900430e+02 5.450028e-31
2.920556e+02 7.113935e-31
2.940820e+02 7.913122e-31
2.961225e+02 6.281389e-31
2.981772e+02 6.529421e-31
