# wavelength_A flux_erg/s/cm2/A
# # Teff=6969.69696 logg=1.0 [M/H]=0.069
1.000000e+02 2.768427e+02
1.006939e+02 4.314710e-07
1.013925e+02 8.668614e+03
1.020961e+02 2.365897e+08
1.028045e+02 3.024988e+03
1.035178e+02 4.048726e+04
1.042361e+02 8.642114e+00
1.049593e+02 1.180501e+07
1.056876e+02 4.186908e+03
1.064209e+02 3.117571e+04
1.071593e+02 4.811052e+02
1.079029e+02 1.335520e+08
1.086516e+02 3.762803e+02
1.094055e+02 4.186434e+05
1.101646e+02 8.214963e+04
1.109290e+02 3.551821e+02
1.116987e+02 3.539717e+00
1.124737e+02 1.536911e+01
1.132541e+02 4.734817e-04
1.140400e+02 1.200518e+06
1.148312e+02 6.885242e+07
1.156280e+02 4.307785e+02
1.164303e+02 2.347464e+02
1.172382e+02 3.441203e-01
1.180517e+02 1.773056e+02
1.188708e+02 2.892696e+04
1.196956e+02 4.904144e+05
1.205261e+02 8.050255e-01
1.213624e+02 4.304739e+01
1.222045e+02 9.063932e-03
1.230524e+02 4.550431e+01
1.239062e+02 4.759097e+06
1.247660e+02 9.302166e+04
1.256317e+02 6.111329e+00
1.265034e+02 2.850217e+04
1.273811e+02 3.385498e+05
1.282650e+02 4.843547e+04
1.291550e+02 1.219205e+05
1.300511e+02 3.023907e+04
1.309535e+02 5.694105e+08
1.318621e+02 6.047650e+02
1.327771e+02 7.622363e+03
1.336984e+02 9.633037e+03
1.346261e+02 1.804015e-03
1.355602e+02 2.731957e+06
1.365008e+02 8.268561e+08
1.374479e+02 1.645078e+07
1.384016e+02 9.102842e+04
1.393619e+02 6.784520e+09
1.403289e+02 1.430846e+07
1.413026e+02 1.571988e+06
1.422830e+02 6.134856e+02
1.432703e+02 2.981985e+06
1.442644e+02 4.851499e+03
1.452654e+02 1.424462e+06
1.462733e+02 2.754592e-01
1.472883e+02 1.876151e-30
1.483103e+02 1.387366e-30
1.493393e+02 1.153854e-30
1.503755e+02 2.027029e-30
1.514189e+02 1.693408e-30
1.524696e+02 1.358341e-30
1.535275e+02 1.288302e-30
1.545928e+02 2.306164e-30
1.556654e+02 1.605500e-30
1.567455e+02 1.706878e-30
1.578331e+02 1.085341e-30
1.589283e+02 1.443200e-30
1.600310e+02 1.925790e-30
1.611414e+02 2.183510e-30
1.622595e+02 1.397763e-30
1.633854e+02 2.477961e-30
1.645191e+02 2.205620e-30
1.656606e+02 1.887523e-30
1.668101e+02 2.009938e-30
1.679675e+02 2.440827e-30
1.691330e+02 2.758324e-30
1.703065e+02 1.721166e-30
1.714882e+02 1.410020e-30
1.726781e+02 1.640641e-30
1.738762e+02 1.592466e-30
1.750827e+02 2.008349e-30
1.762975e+02 3.302035e-30
1.775208e+02 2.809971e-30
1.787526e+02 1.671948e-30
1.799929e+02 2.112277e-30
1.812418e+02 2.074783e-30
1.824993e+02 3.178750e-30
1.837656e+02 1.737235e-30
1.850407e+02 2.721240e-30
1.863246e+02 3.669345e-30
1.876175e+02 4.009007e-30
1.889193e+02 1.586992e-30
1.902301e+02 2.428573e-30
1.915501e+02 1.746215e-30
1.928792e+02 2.126462e-30
1.942175e+02 2.313123e-30
1.955651e+02 2.553237e-30
1.969220e+02 3.216668e-30
1.982884e+02 2.195009e-30
1.996642e+02 2.156615e-30
2.010496e+02 1.842249e-30
2.024447e+02 2.913292e-30
2.038493e+02 2.633783e-30
2.052638e+02 3.970424e-30
2.066880e+02 3.886884e-30
2.081222e+02 5.233795e-30
2.095662e+02 3.327219e-30
2.110203e+02 4.775491e-30
2.124845e+02 3.600858e-30
2.139589e+02 5.779984e-30
2.154435e+02 4.446867e-30
2.169384e+02 7.565133e-30
2.184436e+02 3.584575e-30
2.199593e+02 3.021235e-30
2.214855e+02 3.427060e-30
2.230223e+02 4.376458e-30
2.245698e+02 3.655384e-30
2.261280e+02 4.298888e-30
2.276970e+02 3.836682e-30
2.292769e+02 4.569897e-30
2.308678e+02 4.297793e-30
2.324697e+02 2.750799e-30
2.340827e+02 4.111681e-30
2.357069e+02 4.926011e-30
2.373424e+02 2.516699e-30
2.389893e+02 6.358549e-30
2.406475e+02 4.039300e-30
2.423173e+02 3.481399e-30
2.439986e+02 4.942871e-30
2.456916e+02 3.354539e-30
2.473964e+02 4.041181e-30
2.491130e+02 4.609849e-30
2.508415e+02 3.379530e-30
2.525820e+02 3.797888e-30
2.543346e+02 3.186913e-30
2.560993e+02 3.552478e-30
2.578763e+02 8.357626e-30
2.596656e+02 3.675280e-30
2.614673e+02 3.266351e-30
2.632815e+02 4.273850e-30
2.651084e+02 4.038625e-30
2.669478e+02 2.145430e-30
2.688001e+02 2.779068e-30
2.706652e+02 3.528718e-30
2.725433e+02 2.371426e-30
2.744343e+02 2.602667e-30
2.763385e+02 3.111867e-30
2.782559e+02 2.988927e-30
2.801867e+02 3.276178e-30
2.821308e+02 3.090674e-30
2.840884e+02 1.957631e-30
2.860596e+02 2.095847e-30
2.880444e+02 1.964228e-30
2.900430e+02 1.844938e-30
2.920556e+02 2.289795e-30
2.940820e+02 1.687988e-30
2.961225e+02 1.678024e-30
2.981772e+02 1.322260e-30
3.002462e+02 2.224531e-30
3.023295e+02 1.066900e-30
3.044272e+02 1.167762e-30
3.065395e+02 2.350419e-30
3.086665e+02 2.214803e-30
3.108082e+02 1.115144e-30
3.129648e+02 1.459556e-30
3.151363e+02 1.343946e-30
3.173230e+02 2.087451e-30
3.195248e+02 1.973931e-30
3.217418e+02 2.140254e-30
3.239743e+02 1.894865e-30
3.262222e+02 1.320113e-30
3.284857e+02 2.216982e-30
3.307650e+02 3.029606e-30
3.330600e+02 2.667073e-30
3.353710e+02 2.970684e-30
3.376980e+02 3.391901e-30
3.400412e+02 5.614850e-30
3.424006e+02 8.603954e-30
3.447764e+02 6.532690e-30
3.471687e+02 6.485580e-30
3.495776e+02 1.161348e-29
3.520031e+02 1.323899e-29
3.544456e+02 1.891174e-29
3.569049e+02 3.111580e-29
3.593814e+02 4.085114e-29
3.618750e+02 3.042834e-29
3.643859e+02 7.478781e-29
3.669142e+02 9.205077e-29
3.694601e+02 1.497370e-28
3.720237e+02 2.580801e-28
3.746050e+02 3.016184e-28
3.772042e+02 3.392065e-28
3.798215e+02 1.417066e-27
3.824570e+02 8.909864e-28
3.851107e+02 1.410906e-27
3.877828e+02 1.729197e-27
3.904735e+02 4.711328e-27
3.931829e+02 6.713930e-27
3.959110e+02 1.106076e-26
3.986581e+02 1.609051e-26
4.014242e+02 2.601753e-26
4.042096e+02 1.466116e-26
4.070142e+02 5.778537e-26
4.098384e+02 7.203665e-26
4.126821e+02 1.726693e-25
4.155455e+02 2.167687e-25
4.184289e+02 6.094590e-25
4.213322e+02 4.978689e-25
4.242556e+02 6.679519e-25
4.271994e+02 1.223674e-24
4.301636e+02 2.213227e-24
4.331483e+02 3.038521e-24
4.361538e+02 9.061480e-24
4.391801e+02 7.061206e-24
4.422274e+02 1.810542e-23
4.452959e+02 3.733653e-23
4.483856e+02 3.382767e-23
4.514968e+02 5.919740e-23
4.546295e+02 1.257733e-22
4.577841e+02 1.427729e-22
4.609604e+02 4.749784e-22
4.641589e+02 5.981626e-22
4.673795e+02 5.351124e-22
4.706225e+02 1.334230e-21
4.738880e+02 2.480443e-21
4.771761e+02 3.056979e-21
4.804870e+02 3.106378e-21
4.838210e+02 7.331010e-21
4.871780e+02 1.396879e-20
4.905584e+02 1.948984e-20
4.939622e+02 3.833094e-20
4.973896e+02 5.556027e-20
5.008408e+02 8.705325e-20
5.043159e+02 1.899965e-19
5.078152e+02 2.680389e-19
5.113388e+02 5.116971e-19
5.148867e+02 8.892077e-19
5.184594e+02 1.031012e-18
5.220568e+02 2.436265e-18
5.256791e+02 3.471673e-18
5.293266e+02 4.592673e-18
5.329994e+02 8.429249e-18
5.366977e+02 8.582518e-18
5.404216e+02 2.405179e-17
5.441714e+02 3.563745e-17
5.479472e+02 4.394776e-17
5.517492e+02 4.299888e-17
5.555776e+02 8.041276e-17
5.594326e+02 1.309368e-16
5.633143e+02 1.712352e-16
5.672229e+02 2.075430e-16
5.711586e+02 3.925689e-16
5.751217e+02 5.647545e-16
5.791123e+02 6.578035e-16
5.831305e+02 1.670267e-15
5.871766e+02 1.236118e-15
5.912508e+02 4.330666e-15
5.953533e+02 2.980289e-15
5.994843e+02 2.674134e-15
6.036439e+02 6.397766e-15
6.078323e+02 1.095090e-14
6.120498e+02 1.328173e-14
6.162966e+02 2.390194e-14
6.205729e+02 2.862083e-14
6.248788e+02 3.653265e-14
6.292146e+02 4.903239e-14
6.335805e+02 6.711100e-14
6.379767e+02 1.165978e-13
6.424034e+02 1.691803e-13
6.468608e+02 1.630301e-13
6.513491e+02 2.653281e-13
6.558686e+02 4.013932e-13
6.604194e+02 4.662370e-13
6.650018e+02 6.140143e-13
6.696160e+02 7.048069e-13
6.742622e+02 1.120111e-12
6.789407e+02 1.592868e-12
6.836516e+02 2.330575e-12
6.883952e+02 3.066411e-12
6.931717e+02 3.367462e-12
6.979814e+02 4.839326e-12
7.028244e+02 6.557282e-12
7.077011e+02 1.319116e-11
7.126115e+02 1.578692e-11
7.175561e+02 1.668002e-11
7.225349e+02 2.435971e-11
7.275484e+02 3.157185e-11
7.325965e+02 5.496866e-11
7.376798e+02 4.886729e-11
7.427982e+02 6.039263e-11
7.479523e+02 1.075316e-10
7.531420e+02 1.061337e-10
7.583678e+02 1.529177e-10
7.636298e+02 2.045433e-10
7.689284e+02 1.966891e-10
7.742637e+02 3.221673e-10
7.796360e+02 3.836303e-10
7.850456e+02 5.278173e-10
7.904928e+02 5.900156e-10
7.959777e+02 7.324026e-10
8.015007e+02 1.351593e-09
8.070620e+02 1.799377e-09
8.126619e+02 3.064944e-09
8.183007e+02 1.614139e-09
8.239786e+02 2.223755e-09
8.296959e+02 2.909195e-09
8.354528e+02 4.045745e-09
8.412497e+02 4.926519e-09
8.470868e+02 6.624436e-09
8.529644e+02 1.171895e-08
8.588829e+02 9.599725e-09
8.648423e+02 1.392658e-08
8.708431e+02 1.819066e-08
8.768856e+02 2.367071e-08
8.829700e+02 3.555389e-08
8.890966e+02 3.603714e-08
8.952657e+02 5.066334e-08
9.014776e+02 7.914043e-08
9.077327e+02 5.096114e-05
9.140311e+02 1.555331e-04
9.203732e+02 5.342967e-04
9.267593e+02 6.717399e-04
9.331898e+02 1.015193e-03
9.396648e+02 1.749126e-03
9.461848e+02 1.828282e-03
9.527500e+02 2.080014e-03
9.593608e+02 4.375543e-03
9.660175e+02 2.780180e-03
9.727203e+02 3.220699e-03
9.794697e+02 4.621980e-03
9.862658e+02 5.998709e-03
9.931092e+02 6.350181e-03
1.000000e+03 9.568372e-03
