# wavelength_A flux_erg/s/cm2/A
# # Teff=420.0 logg=2.0 [M/H]=0.069
1.000000e+02 6.636209e+01
1.006939e+02 4.906471e-06
1.013925e+02 5.719359e-01
1.020961e+02 6.784311e+13
1.028045e+02 1.106655e+10
1.035178e+02 1.389518e+07
1.042361e+02 1.366550e+02
1.049593e+02 4.653502e+11
1.056876e+02 1.239922e+03
1.064209e+02 5.108169e+11
1.071593e+02 1.006705e+01
1.079029e+02 1.765471e+13
1.086516e+02 3.763848e+03
1.094055e+02 8.374803e+11
1.101646e+02 3.402609e+01
1.109290e+02 1.088022e-04
1.116987e+02 6.869453e+03
1.124737e+02 3.459983e-06
1.132541e+02 2.949787e-04
1.140400e+02 3.255968e+05
1.148312e+02 3.088652e+17
1.156280e+02 1.820078e+04
1.164303e+02 1.035659e-05
1.172382e+02 1.910430e-02
1.180517e+02 1.943413e+01
1.188708e+02 9.729436e+11
1.196956e+02 1.126886e-04
1.205261e+02 2.186318e-02
1.213624e+02 4.015960e+05
1.222045e+02 1.272641e-04
1.230524e+02 2.178371e+04
1.239062e+02 1.409274e+08
1.247660e+02 7.419305e+00
1.256317e+02 2.054295e+02
1.265034e+02 4.025975e+03
1.273811e+02 1.370509e+09
1.282650e+02 4.954898e+01
1.291550e+02 2.454059e+02
1.300511e+02 7.074677e+11
1.309535e+02 1.333709e+13
1.318621e+02 1.472093e-03
1.327771e+02 6.408832e+06
1.336984e+02 6.495039e+01
1.346261e+02 1.534715e-02
1.355602e+02 1.769398e+08
1.365008e+02 3.161951e+07
1.374479e+02 4.182070e+05
1.384016e+02 1.151688e+02
1.393619e+02 2.334565e+15
1.403289e+02 1.962327e+06
1.413026e+02 1.993490e+02
1.422830e+02 1.366649e-02
1.432703e+02 2.217854e+09
1.442644e+02 1.178462e+09
1.452654e+02 5.269192e+05
1.462733e+02 7.902425e-05
1.472883e+02 6.441552e-34
1.483103e+02 1.432037e-32
1.493393e+02 3.144841e-32
1.503755e+02 2.072079e-33
1.514189e+02 1.882200e-33
1.524696e+02 1.307603e-32
1.535275e+02 1.514287e-31
1.545928e+02 5.605315e-33
1.556654e+02 6.792674e-32
1.567455e+02 7.696299e-32
1.578331e+02 7.054108e-33
1.589283e+02 3.360437e-32
1.600310e+02 1.171095e-33
1.611414e+02 2.376649e-33
1.622595e+02 9.340606e-33
1.633854e+02 5.074027e-33
1.645191e+02 1.241003e-33
1.656606e+02 1.354089e-32
1.668101e+02 2.409482e-33
1.679675e+02 7.077195e-34
1.691330e+02 1.634535e-33
1.703065e+02 2.337151e-33
1.714882e+02 6.787933e-34
1.726781e+02 8.028396e-33
1.738762e+02 1.414554e-33
1.750827e+02 8.763479e-33
1.762975e+02 7.397571e-32
1.775208e+02 8.720172e-35
1.787526e+02 1.874677e-33
1.799929e+02 2.144102e-33
1.812418e+02 1.260869e-33
1.824993e+02 1.379934e-33
1.837656e+02 2.007335e-34
1.850407e+02 2.818784e-33
1.863246e+02 1.558528e-34
1.876175e+02 6.057020e-32
1.889193e+02 1.823246e-34
1.902301e+02 1.038314e-32
1.915501e+02 6.496212e-34
1.928792e+02 2.213684e-33
1.942175e+02 1.268500e-33
1.955651e+02 2.693949e-34
1.969220e+02 3.153485e-33
1.982884e+02 3.229251e-34
1.996642e+02 1.422366e-33
2.010496e+02 1.878121e-34
2.024447e+02 3.435845e-33
2.038493e+02 1.136858e-33
2.052638e+02 4.210266e-34
2.066880e+02 8.453866e-35
2.081222e+02 5.750385e-33
2.095662e+02 7.721252e-33
2.110203e+02 7.465555e-35
2.124845e+02 7.135495e-34
2.139589e+02 9.383779e-34
2.154435e+02 4.872157e-33
2.169384e+02 1.855436e-32
2.184436e+02 1.776406e-33
2.199593e+02 2.779764e-33
2.214855e+02 1.640129e-33
2.230223e+02 3.460104e-34
2.245698e+02 6.211189e-33
2.261280e+02 8.277662e-34
2.276970e+02 3.646997e-34
2.292769e+02 3.169118e-33
2.308678e+02 6.169539e-33
2.324697e+02 1.130077e-34
2.340827e+02 1.002366e-34
2.357069e+02 4.168793e-33
2.373424e+02 1.290108e-33
2.389893e+02 6.755516e-33
2.406475e+02 2.303199e-33
2.423173e+02 3.036626e-33
2.439986e+02 3.860463e-33
2.456916e+02 1.677457e-33
2.473964e+02 5.375787e-33
2.491130e+02 5.062119e-32
2.508415e+02 1.574075e-33
2.525820e+02 5.543596e-32
2.543346e+02 2.292179e-33
