# wavelength_A flux_erg/s/cm2/A
# # Teff=696.0 logg=1.0 [M/H]=0.42
1.000000e+02 6.141991e+01
1.006939e+02 5.339785e-06
1.013925e+02 6.110816e-01
1.020961e+02 7.449523e+13
1.028045e+02 1.343742e+10
1.035178e+02 1.233253e+07
1.042361e+02 1.710739e+02
1.049593e+02 5.344888e+11
1.056876e+02 1.131695e+03
1.064209e+02 4.720172e+11
1.071593e+02 1.042589e+01
1.079029e+02 1.608425e+13
1.086516e+02 3.937476e+03
1.094055e+02 9.805599e+11
1.101646e+02 2.941936e+01
1.109290e+02 9.477819e-05
1.116987e+02 7.352476e+03
1.124737e+02 3.660082e-06
1.132541e+02 2.694353e-04
1.140400e+02 3.201904e+05
1.148312e+02 3.360969e+17
1.156280e+02 2.332539e+04
1.164303e+02 1.025863e-05
1.172382e+02 2.116113e-02
1.180517e+02 1.934064e+01
1.188708e+02 9.678465e+11
1.196956e+02 9.024703e-05
1.205261e+02 2.393268e-02
1.213624e+02 4.428678e+05
1.222045e+02 1.214073e-04
1.230524e+02 2.271675e+04
1.239062e+02 1.490406e+08
1.247660e+02 7.007416e+00
1.256317e+02 2.055115e+02
1.265034e+02 4.211579e+03
1.273811e+02 1.335582e+09
1.282650e+02 4.674701e+01
1.291550e+02 2.680656e+02
1.300511e+02 6.955465e+11
1.309535e+02 1.315917e+13
1.318621e+02 1.347515e-03
1.327771e+02 6.163458e+06
1.336984e+02 6.890759e+01
1.346261e+02 1.630990e-02
1.355602e+02 1.721721e+08
1.365008e+02 3.086096e+07
1.374479e+02 4.186775e+05
1.384016e+02 1.202926e+02
1.393619e+02 1.945021e+15
1.403289e+02 1.900570e+06
1.413026e+02 1.842092e+02
1.422830e+02 1.590180e-02
1.432703e+02 2.058148e+09
1.442644e+02 1.082290e+09
1.452654e+02 4.828987e+05
1.462733e+02 8.313275e-05
1.472883e+02 7.535853e-34
1.483103e+02 1.726480e-32
1.493393e+02 3.658114e-32
1.503755e+02 2.522021e-33
1.514189e+02 2.073025e-33
1.524696e+02 1.316975e-32
1.535275e+02 1.681388e-31
1.545928e+02 5.861145e-33
1.556654e+02 8.237661e-32
1.567455e+02 8.434322e-32
1.578331e+02 7.239472e-33
1.589283e+02 4.007705e-32
1.600310e+02 1.307609e-33
1.611414e+02 2.694162e-33
1.622595e+02 9.840976e-33
1.633854e+02 6.000438e-33
1.645191e+02 1.439105e-33
1.656606e+02 1.417645e-32
1.668101e+02 2.664884e-33
1.679675e+02 8.583687e-34
1.691330e+02 2.049579e-33
1.703065e+02 2.670249e-33
1.714882e+02 7.799366e-34
1.726781e+02 9.648480e-33
1.738762e+02 1.330889e-33
1.750827e+02 9.626894e-33
1.762975e+02 7.695421e-32
1.775208e+02 1.110594e-34
1.787526e+02 2.361895e-33
1.799929e+02 2.442747e-33
1.812418e+02 1.375698e-33
1.824993e+02 1.700212e-33
1.837656e+02 2.040597e-34
1.850407e+02 3.052967e-33
1.863246e+02 1.905958e-34
1.876175e+02 7.617611e-32
1.889193e+02 1.811895e-34
1.902301e+02 1.093504e-32
1.915501e+02 7.542078e-34
1.928792e+02 2.412807e-33
1.942175e+02 1.396468e-33
1.955651e+02 3.042687e-34
1.969220e+02 3.287550e-33
1.982884e+02 3.317720e-34
1.996642e+02 1.493305e-33
2.010496e+02 2.111118e-34
2.024447e+02 3.598187e-33
2.038493e+02 1.124760e-33
2.052638e+02 4.205240e-34
2.066880e+02 9.571078e-35
2.081222e+02 6.006608e-33
2.095662e+02 8.055591e-33
2.110203e+02 8.504511e-35
2.124845e+02 7.701270e-34
2.139589e+02 9.932768e-34
2.154435e+02 5.084020e-33
2.169384e+02 2.119767e-32
2.184436e+02 1.977688e-33
2.199593e+02 3.284635e-33
2.214855e+02 1.683228e-33
2.230223e+02 3.830873e-34
2.245698e+02 6.585608e-33
2.261280e+02 1.007414e-33
2.276970e+02 3.794404e-34
2.292769e+02 3.724106e-33
2.308678e+02 6.652994e-33
2.324697e+02 1.282110e-34
2.340827e+02 1.063200e-34
2.357069e+02 5.215553e-33
2.373424e+02 1.379388e-33
2.389893e+02 7.040180e-33
2.406475e+02 2.701627e-33
2.423173e+02 3.071176e-33
2.439986e+02 4.423823e-33
2.456916e+02 1.865593e-33
2.473964e+02 5.458004e-33
2.491130e+02 5.648835e-32
2.508415e+02 1.749555e-33
2.525820e+02 5.652855e-32
2.543346e+02 2.669429e-33
2.560993e+02 4.040666e-34
2.578763e+02 2.013808e-32
2.596656e+02 4.524583e-34
2.614673e+02 2.174476e-32
2.632815e+02 1.802838e-32
2.651084e+02 7.574342e-34
2.669478e+02 2.565162e-33
2.688001e+02 4.256822e-33
2.706652e+02 2.569943e-33
2.725433e+02 1.126638e-33
2.744343e+02 7.511995e-34
2.763385e+02 2.741488e-32
2.782559e+02 4.945715e-34
2.801867e+02 7.424032e-34
2.821308e+02 1.145895e-31
2.840884e+02 1.543678e-33
2.860596e+02 4.050118e-33
2.880444e+02 1.056001e-32
2.900430e+02 2.943167e-33
2.920556e+02 1.208283e-33
2.940820e+02 8.875885e-33
2.961225e+02 6.842197e-31
2.981772e+02 1.987047e-32
3.002462e+02 6.958780e-33
3.023295e+02 6.688913e-33
3.044272e+02 5.673424e-33
3.065395e+02 4.561054e-34
3.086665e+02 1.534627e-32
3.108082e+02 1.970726e-32
3.129648e+02 2.739695e-33
3.151363e+02 9.957140e-33
3.173230e+02 1.816205e-32
3.195248e+02 8.747099e-34
3.217418e+02 1.069969e-32
3.239743e+02 4.721769e-32
3.262222e+02 2.584760e-32
3.284857e+02 2.120652e-34
3.307650e+02 7.328789e-34
3.330600e+02 1.735169e-33
3.353710e+02 3.114437e-32
3.376980e+02 3.713523e-33
3.400412e+02 3.179881e-33
3.424006e+02 2.891711e-33
3.447764e+02 4.452534e-32
3.471687e+02 1.049819e-34
3.495776e+02 1.477894e-34
3.520031e+02 2.603067e-34
3.544456e+02 8.932196e-33
3.569049e+02 1.703553e-32
3.593814e+02 7.854917e-34
3.618750e+02 8.196413e-35
3.643859e+02 2.135437e-33
3.669142e+02 3.325305e-33
3.694601e+02 3.111334e-33
3.720237e+02 5.251179e-33
3.746050e+02 3.513949e-34
3.772042e+02 8.537443e-34
3.798215e+02 1.549397e-34
3.824570e+02 8.585723e-34
3.851107e+02 1.377754e-34
3.877828e+02 7.178557e-35
3.904735e+02 3.495724e-35
3.931829e+02 5.227662e-34
3.959110e+02 1.958947e-34
3.986581e+02 6.077244e-34
4.014242e+02 6.509235e-34
4.042096e+02 8.472748e-36
4.070142e+02 2.616615e-34
4.098384e+02 1.495865e-34
4.126821e+02 4.307335e-35
4.155455e+02 7.891362e-35
4.184289e+02 3.990966e-34
4.213322e+02 7.481968e-35
4.242556e+02 1.323300e-34
4.271994e+02 3.942570e-34
4.301636e+02 6.067963e-36
4.331483e+02 1.197400e-35
4.361538e+02 5.105142e-35
4.391801e+02 1.086739e-35
4.422274e+02 5.423500e-36
4.452959e+02 6.221017e-36
4.483856e+02 1.068330e-35
4.514968e+02 2.736664e-36
4.546295e+02 2.766318e-35
4.577841e+02 4.082119e-36
4.609604e+02 1.659767e-36
4.641589e+02 3.662149e-37
4.673795e+02 1.369633e-36
4.706225e+02 5.228213e-36
4.738880e+02 8.365007e-37
4.771761e+02 2.462285e-36
4.804870e+02 5.148146e-37
4.838210e+02 3.640788e-37
4.871780e+02 1.567232e-36
4.905584e+02 3.856701e-37
4.939622e+02 7.324992e-37
4.973896e+02 4.772534e-38
5.008408e+02 1.680288e-37
5.043159e+02 3.340792e-37
5.078152e+02 1.527492e-37
5.113388e+02 6.982414e-38
5.148867e+02 5.042264e-40
5.184594e+02 7.374248e-37
5.220568e+02 1.010649e-38
5.256791e+02 1.012702e-39
5.293266e+02 2.129164e-39
5.329994e+02 3.169897e-38
5.366977e+02 1.814602e-38
5.404216e+02 1.000817e-37
5.441714e+02 2.999039e-38
5.479472e+02 3.716818e-39
5.517492e+02 1.168362e-39
5.555776e+02 8.438577e-40
5.594326e+02 2.082734e-39
5.633143e+02 6.940099e-40
5.672229e+02 2.353999e-40
5.711586e+02 8.277946e-40
5.751217e+02 7.966228e-40
5.791123e+02 1.271440e-40
5.831305e+02 7.194589e-40
5.871766e+02 7.779589e-41
5.912508e+02 6.664113e-40
5.953533e+02 1.963359e-41
5.994843e+02 1.652271e-41
6.036439e+02 8.981763e-41
6.078323e+02 3.018201e-40
6.120498e+02 7.158533e-40
6.162966e+02 2.997560e-40
6.205729e+02 7.259427e-41
6.248788e+02 1.485797e-41
6.292146e+02 1.348049e-41
6.335805e+02 5.987860e-40
6.379767e+02 9.872288e-41
6.424034e+02 2.533562e-40
6.468608e+02 2.994995e-41
6.513491e+02 1.768439e-40
6.558686e+02 1.395539e-40
6.604194e+02 2.128306e-40
6.650018e+02 5.984694e-40
6.696160e+02 3.999446e-41
6.742622e+02 1.366797e-39
6.789407e+02 3.602234e-40
6.836516e+02 1.357417e-39
6.883952e+02 2.710064e-39
6.931717e+02 3.191597e-41
6.979814e+02 4.037473e-39
7.028244e+02 1.289315e-39
7.077011e+02 1.824800e-38
7.126115e+02 3.058390e-40
7.175561e+02 2.056070e-38
7.225349e+02 1.426207e-37
7.275484e+02 6.653753e-39
7.325965e+02 3.534659e-38
7.376798e+02 9.679719e-38
7.427982e+02 6.026373e-38
7.479523e+02 1.846291e-38
7.531420e+02 6.873731e-38
7.583678e+02 2.620456e-37
7.636298e+02 6.850947e-38
7.689284e+02 2.695369e-37
7.742637e+02 2.189723e-36
7.796360e+02 3.698159e-36
7.850456e+02 1.232746e-36
7.904928e+02 1.180918e-35
7.959777e+02 1.532559e-36
8.015007e+02 2.926051e-35
8.070620e+02 1.514679e-35
8.126619e+02 1.263219e-34
8.183007e+02 2.763453e-35
8.239786e+02 1.055709e-34
8.296959e+02 1.888145e-34
8.354528e+02 4.425766e-34
8.412497e+02 6.895925e-34
8.470868e+02 1.624573e-35
8.529644e+02 2.474340e-33
8.588829e+02 3.979694e-33
8.648423e+02 1.688262e-33
8.708431e+02 1.335444e-33
8.768856e+02 1.426319e-33
8.829700e+02 1.192997e-32
8.890966e+02 1.149181e-32
8.952657e+02 5.132186e-31
9.014776e+02 8.608793e-32
9.077327e+02 9.642634e-26
9.140311e+02 2.479790e-25
9.203732e+02 4.444407e-25
9.267593e+02 7.410480e-25
9.331898e+02 9.036561e-24
9.396648e+02 1.239255e-23
9.461848e+02 1.641174e-23
9.527500e+02 1.433138e-23
9.593608e+02 2.155668e-24
9.660175e+02 1.106407e-23
9.727203e+02 1.079527e-22
9.794697e+02 1.056011e-22
9.862658e+02 4.840144e-23
9.931092e+02 6.395406e-23
1.000000e+03 8.784711e-23
1.006939e+03 9.858193e-22
1.013925e+03 1.267737e-21
1.020961e+03 1.027879e-21
1.028045e+03 7.562908e-21
1.035178e+03 7.441692e-22
1.042361e+03 4.724299e-21
1.049593e+03 1.551187e-20
1.056876e+03 5.647024e-21
1.064209e+03 3.673247e-20
1.071593e+03 4.432847e-20
1.079029e+03 4.722453e-20
1.086516e+03 1.533939e-18
1.094055e+03 1.757850e-19
1.101646e+03 4.051132e-20
1.109290e+03 1.235413e-19
1.116987e+03 2.623830e-20
1.124737e+03 3.256525e-19
1.132541e+03 5.773870e-19
1.140400e+03 2.402793e-18
1.148312e+03 2.820716e-19
1.156280e+03 6.723195e-19
1.164303e+03 4.805218e-18
1.172382e+03 2.461701e-18
1.180517e+03 5.935672e-18
1.188708e+03 3.160264e-17
1.196956e+03 7.726950e-17
1.205261e+03 4.316975e-17
1.213624e+03 2.144252e-17
1.222045e+03 7.199838e-17
1.230524e+03 6.221946e-17
1.239062e+03 2.202174e-17
1.247660e+03 1.037280e-16
1.256317e+03 1.853001e-16
1.265034e+03 2.419577e-16
1.273811e+03 6.521769e-17
1.282650e+03 3.650763e-16
1.291550e+03 4.541107e-16
1.300511e+03 3.335559e-16
1.309535e+03 3.848799e-16
1.318621e+03 2.747611e-16
1.327771e+03 1.111330e-15
1.336984e+03 7.944078e-16
1.346261e+03 1.699943e-15
1.355602e+03 1.078262e-14
1.365008e+03 2.539415e-15
1.374479e+03 3.076346e-15
1.384016e+03 6.666389e-15
1.393619e+03 2.276808e-14
1.403289e+03 2.632719e-15
1.413026e+03 3.582686e-14
1.422830e+03 8.606637e-15
1.432703e+03 1.729592e-14
1.442644e+03 1.427733e-13
1.452654e+03 2.603033e-14
1.462733e+03 1.663536e-13
