# wavelength_A flux_erg/s/cm2/A
# # Teff=420.0 logg=2.0 [M/H]=0.042
1.000000e+02 6.555997e+01
1.006939e+02 4.875614e-06
1.013925e+02 5.792993e-01
1.020961e+02 6.896773e+13
1.028045e+02 1.112524e+10
1.035178e+02 1.342910e+07
1.042361e+02 1.394005e+02
1.049593e+02 4.812568e+11
1.056876e+02 1.210614e+03
1.064209e+02 5.097379e+11
1.071593e+02 9.870445e+00
1.079029e+02 1.764982e+13
1.086516e+02 3.805255e+03
1.094055e+02 8.528636e+11
1.101646e+02 3.354034e+01
1.109290e+02 1.053459e-04
1.116987e+02 6.994050e+03
1.124737e+02 3.545814e-06
1.132541e+02 2.862977e-04
1.140400e+02 3.263734e+05
1.148312e+02 3.113439e+17
1.156280e+02 1.881826e+04
1.164303e+02 1.038474e-05
1.172382e+02 1.920757e-02
1.180517e+02 1.969732e+01
1.188708e+02 9.689799e+11
1.196956e+02 1.105538e-04
1.205261e+02 2.170477e-02
1.213624e+02 4.014818e+05
1.222045e+02 1.261674e-04
1.230524e+02 2.182822e+04
1.239062e+02 1.430724e+08
1.247660e+02 7.277570e+00
1.256317e+02 2.027580e+02
1.265034e+02 4.048771e+03
1.273811e+02 1.372153e+09
1.282650e+02 4.991656e+01
1.291550e+02 2.480122e+02
1.300511e+02 6.990806e+11
1.309535e+02 1.305503e+13
1.318621e+02 1.450575e-03
1.327771e+02 6.337424e+06
1.336984e+02 6.615094e+01
1.346261e+02 1.538140e-02
1.355602e+02 1.793086e+08
1.365008e+02 3.142411e+07
1.374479e+02 4.309767e+05
1.384016e+02 1.153880e+02
1.393619e+02 2.300454e+15
1.403289e+02 1.951879e+06
1.413026e+02 1.986429e+02
1.422830e+02 1.381546e-02
1.432703e+02 2.190156e+09
1.442644e+02 1.173566e+09
1.452654e+02 5.274396e+05
1.462733e+02 8.054477e-05
1.472883e+02 6.449931e-34
1.483103e+02 1.427303e-32
1.493393e+02 3.102124e-32
1.503755e+02 2.053904e-33
1.514189e+02 1.864921e-33
1.524696e+02 1.284088e-32
1.535275e+02 1.489526e-31
1.545928e+02 5.523110e-33
1.556654e+02 6.688531e-32
1.567455e+02 7.641535e-32
1.578331e+02 6.976222e-33
1.589283e+02 3.320679e-32
1.600310e+02 1.159386e-33
