# wavelength_A flux_erg/s/cm2/A
# # Teff=420.0 logg=2.0 [M/H]=0.42
1.000000e+02 7.876460e+01
1.006939e+02 5.251502e-06
1.013925e+02 4.882404e-01
1.020961e+02 5.630864e+13
1.028045e+02 1.098322e+10
1.035178e+02 2.137164e+07
1.042361e+02 1.059640e+02
1.049593e+02 3.058879e+11
1.056876e+02 1.659386e+03
1.064209e+02 5.351900e+11
1.071593e+02 1.296166e+01
1.079029e+02 1.788512e+13
1.086516e+02 3.223684e+03
1.094055e+02 6.953739e+11
1.101646e+02 4.143279e+01
1.109290e+02 1.568989e-04
1.116987e+02 5.516928e+03
1.124737e+02 2.456312e-06
1.132541e+02 4.114257e-04
1.140400e+02 3.169696e+05
1.148312e+02 2.840993e+17
1.156280e+02 1.188604e+04
1.164303e+02 1.000608e-05
1.172382e+02 1.832754e-02
1.180517e+02 1.584518e+01
1.188708e+02 1.066982e+12
1.196956e+02 1.367970e-04
1.205261e+02 2.365412e-02
1.213624e+02 4.156882e+05
1.222045e+02 1.389455e-04
1.230524e+02 2.120473e+04
1.239062e+02 1.192522e+08
1.247660e+02 9.355892e+00
1.256317e+02 2.456806e+02
1.265034e+02 3.778377e+03
1.273811e+02 1.411792e+09
1.282650e+02 4.348951e+01
1.291550e+02 2.112604e+02
1.300511e+02 8.566401e+11
1.309535e+02 1.773237e+13
1.318621e+02 1.723667e-03
1.327771e+02 7.497016e+06
1.336984e+02 5.098610e+01
1.346261e+02 1.539025e-02
1.355602e+02 1.533175e+08
1.365008e+02 3.498373e+07
1.374479e+02 2.960753e+05
1.384016e+02 1.146163e+02
1.393619e+02 2.868696e+15
1.403289e+02 2.087930e+06
1.413026e+02 2.088631e+02
1.422830e+02 1.175052e-02
1.432703e+02 2.560699e+09
1.442644e+02 1.240306e+09
1.452654e+02 5.175577e+05
1.462733e+02 6.290112e-05
1.472883e+02 6.003813e-34
1.483103e+02 1.451196e-32
1.493393e+02 3.624945e-32
1.503755e+02 2.187455e-33
1.514189e+02 2.000717e-33
1.524696e+02 1.568492e-32
1.535275e+02 1.812953e-31
1.545928e+02 6.287764e-33
1.556654e+02 8.194001e-32
1.567455e+02 7.860956e-32
1.578331e+02 7.705736e-33
1.589283e+02 3.823494e-32
1.600310e+02 1.235380e-33
1.611414e+02 2.519386e-33
1.622595e+02 1.073480e-32
1.633854e+02 5.797501e-33
1.645191e+02 1.442852e-33
1.656606e+02 1.844273e-32
1.668101e+02 2.065519e-33
1.679675e+02 7.129730e-34
1.691330e+02 1.442522e-33
1.703065e+02 2.318299e-33
1.714882e+02 6.595044e-34
1.726781e+02 8.392015e-33
1.738762e+02 1.823582e-33
1.750827e+02 9.401599e-33
