# wavelength_A flux_erg/s/cm2/A
# # Teff=420.0 logg=3.0 [M/H]=0.042
1.000000e+02 9.522567e+01
1.006939e+02 4.498449e-06
1.013925e+02 6.932158e-01
1.020961e+02 3.165049e+13
1.028045e+02 7.086183e+09
1.035178e+02 1.726431e+07
1.042361e+02 7.732548e+01
1.049593e+02 1.945602e+11
1.056876e+02 1.373521e+03
1.064209e+02 4.173483e+11
1.071593e+02 1.313806e+01
1.079029e+02 1.297435e+13
1.086516e+02 3.049818e+03
1.094055e+02 3.786081e+11
1.101646e+02 5.829367e+01
1.109290e+02 2.695143e-04
1.116987e+02 3.893079e+03
1.124737e+02 4.486956e-06
1.132541e+02 4.738015e-04
1.140400e+02 3.218078e+05
1.148312e+02 1.624266e+17
1.156280e+02 8.189153e+03
1.164303e+02 1.781985e-05
1.172382e+02 1.713306e-02
1.180517e+02 1.616940e+01
1.188708e+02 6.840574e+11
1.196956e+02 2.875777e-04
1.205261e+02 2.296753e-02
1.213624e+02 3.118379e+05
1.222045e+02 1.632353e-04
1.230524e+02 1.763181e+04
1.239062e+02 9.835294e+07
1.247660e+02 1.088819e+01
1.256317e+02 2.356714e+02
1.265034e+02 3.297155e+03
1.273811e+02 1.043668e+09
1.282650e+02 5.407633e+01
1.291550e+02 2.079832e+02
1.300511e+02 5.404086e+11
1.309535e+02 1.171455e+13
1.318621e+02 2.447505e-03
1.327771e+02 7.567094e+06
1.336984e+02 5.122770e+01
1.346261e+02 1.543216e-02
1.355602e+02 1.528355e+08
1.365008e+02 3.671400e+07
1.374479e+02 3.461541e+05
1.384016e+02 1.339639e+02
1.393619e+02 2.256823e+15
1.403289e+02 2.088185e+06
1.413026e+02 3.291194e+02
1.422830e+02 1.320597e-02
1.432703e+02 1.976312e+09
1.442644e+02 9.718332e+08
1.452654e+02 6.347529e+05
1.462733e+02 7.469819e-05
1.472883e+02 9.474385e-34
1.483103e+02 2.064657e-32
1.493393e+02 5.630209e-32
1.503755e+02 2.999829e-33
1.514189e+02 3.542865e-33
1.524696e+02 2.534268e-32
1.535275e+02 2.303188e-31
1.545928e+02 9.430050e-33
1.556654e+02 1.131880e-31
1.567455e+02 1.010636e-31
1.578331e+02 1.380946e-32
1.589283e+02 5.549442e-32
1.600310e+02 2.218609e-33
1.611414e+02 3.764129e-33
1.622595e+02 1.791393e-32
1.633854e+02 1.063635e-32
1.645191e+02 2.680825e-33
1.656606e+02 2.982214e-32
1.668101e+02 3.173240e-33
1.679675e+02 1.209993e-33
1.691330e+02 2.529186e-33
1.703065e+02 3.868984e-33
1.714882e+02 1.377512e-33
1.726781e+02 1.099147e-32
1.738762e+02 3.774823e-33
1.750827e+02 1.587899e-32
1.762975e+02 1.363027e-31
1.775208e+02 1.713285e-34
1.787526e+02 2.810576e-33
1.799929e+02 4.541865e-33
1.812418e+02 2.652972e-33
1.824993e+02 2.730757e-33
1.837656e+02 5.169080e-34
1.850407e+02 4.707130e-33
1.863246e+02 2.940169e-34
1.876175e+02 7.625845e-32
1.889193e+02 3.617994e-34
1.902301e+02 2.070505e-32
1.915501e+02 1.291129e-33
1.928792e+02 3.758216e-33
1.942175e+02 2.096759e-33
1.955651e+02 6.694849e-34
1.969220e+02 6.752015e-33
1.982884e+02 7.310979e-34
1.996642e+02 2.527432e-33
2.010496e+02 4.176050e-34
2.024447e+02 7.884156e-33
2.038493e+02 2.224580e-33
2.052638e+02 1.220732e-33
2.066880e+02 2.287292e-34
2.081222e+02 1.119393e-32
2.095662e+02 1.537149e-32
2.110203e+02 1.757626e-34
2.124845e+02 1.798212e-33
2.139589e+02 2.321030e-33
2.154435e+02 9.663577e-33
2.169384e+02 3.518597e-32
2.184436e+02 2.795680e-33
2.199593e+02 5.005854e-33
2.214855e+02 3.538728e-33
2.230223e+02 6.919102e-34
2.245698e+02 1.545951e-32
2.261280e+02 1.641902e-33
2.276970e+02 8.499956e-34
2.292769e+02 6.018808e-33
2.308678e+02 1.232806e-32
2.324697e+02 2.722495e-34
2.340827e+02 2.511829e-34
2.357069e+02 6.597361e-33
2.373424e+02 3.040550e-33
2.389893e+02 1.403151e-32
2.406475e+02 4.071162e-33
2.423173e+02 6.199961e-33
2.439986e+02 6.102331e-33
2.456916e+02 3.616120e-33
2.473964e+02 1.141215e-32
2.491130e+02 8.143131e-32
2.508415e+02 2.458698e-33
2.525820e+02 1.233152e-31
2.543346e+02 4.639238e-33
2.560993e+02 6.778459e-34
2.578763e+02 3.138604e-32
2.596656e+02 8.905326e-34
2.614673e+02 2.964819e-32
2.632815e+02 2.000515e-32
2.651084e+02 1.344129e-33
2.669478e+02 7.376904e-33
2.688001e+02 6.979961e-33
2.706652e+02 5.148553e-33
2.725433e+02 1.399145e-33
2.744343e+02 1.372970e-33
2.763385e+02 3.934872e-32
2.782559e+02 6.740401e-34
2.801867e+02 8.169890e-34
2.821308e+02 1.538351e-31
2.840884e+02 2.345644e-33
2.860596e+02 4.071805e-33
2.880444e+02 1.492905e-32
2.900430e+02 4.507210e-33
2.920556e+02 1.383891e-33
2.940820e+02 1.311065e-32
2.961225e+02 8.686115e-31
2.981772e+02 2.945662e-32
3.002462e+02 1.085551e-32
3.023295e+02 1.048533e-32
3.044272e+02 7.379950e-33
3.065395e+02 5.509398e-34
3.086665e+02 1.516843e-32
3.108082e+02 3.201531e-32
3.129648e+02 3.673199e-33
3.151363e+02 1.542424e-32
3.173230e+02 2.274919e-32
3.195248e+02 1.492951e-33
3.217418e+02 1.344359e-32
3.239743e+02 7.250831e-32
3.262222e+02 4.104464e-32
3.284857e+02 3.973721e-34
3.307650e+02 1.025710e-33
