# wavelength_A flux_erg/s/cm2/A
# # Teff=6969.0 logg=1.0 [M/H]=0.036
1.000000e+02 2.750770e+02
1.006939e+02 4.304546e-07
1.013925e+02 8.688477e+03
1.020961e+02 2.361028e+08
1.028045e+02 3.007329e+03
1.035178e+02 3.976091e+04
1.042361e+02 8.711014e+00
1.049593e+02 1.197059e+07
1.056876e+02 4.125240e+03
1.064209e+02 3.086513e+04
1.071593e+02 4.747970e+02
1.079029e+02 1.324413e+08
1.086516e+02 3.783546e+02
1.094055e+02 4.198038e+05
1.101646e+02 8.140681e+04
1.109290e+02 3.484504e+02
1.116987e+02 3.524470e+00
1.124737e+02 1.563306e+01
1.132541e+02 4.732946e-04
1.140400e+02 1.194509e+06
1.148312e+02 6.731246e+07
1.156280e+02 4.337719e+02
1.164303e+02 2.385639e+02
1.172382e+02 3.517612e-01
1.180517e+02 1.793433e+02
1.188708e+02 2.862542e+04
1.196956e+02 4.866260e+05
1.205261e+02 8.048815e-01
1.213624e+02 4.283464e+01
1.222045e+02 9.110427e-03
1.230524e+02 4.549097e+01
1.239062e+02 4.705208e+06
1.247660e+02 9.377445e+04
1.256317e+02 6.043372e+00
1.265034e+02 2.864045e+04
1.273811e+02 3.424799e+05
1.282650e+02 4.847691e+04
1.291550e+02 1.221233e+05
1.300511e+02 2.964526e+04
1.309535e+02 5.586661e+08
1.318621e+02 6.063557e+02
1.327771e+02 7.524435e+03
1.336984e+02 9.732876e+03
1.346261e+02 1.816583e-03
1.355602e+02 2.763352e+06
1.365008e+02 8.308037e+08
1.374479e+02 1.651256e+07
1.384016e+02 9.071693e+04
1.393619e+02 6.678756e+09
1.403289e+02 1.420637e+07
1.413026e+02 1.564790e+06
1.422830e+02 6.248694e+02
1.432703e+02 2.956102e+06
1.442644e+02 4.866693e+03
1.452654e+02 1.426786e+06
1.462733e+02 2.798106e-01
1.472883e+02 1.921751e-30
1.483103e+02 1.424235e-30
1.493393e+02 1.184986e-30
1.503755e+02 2.064857e-30
1.514189e+02 1.724586e-30
1.524696e+02 1.396732e-30
1.535275e+02 1.320171e-30
1.545928e+02 2.349861e-30
1.556654e+02 1.649296e-30
1.567455e+02 1.734445e-30
1.578331e+02 1.116673e-30
1.589283e+02 1.485658e-30
1.600310e+02 1.965281e-30
1.611414e+02 2.238900e-30
1.622595e+02 1.430102e-30
1.633854e+02 2.543500e-30
1.645191e+02 2.259268e-30
1.656606e+02 1.928244e-30
1.668101e+02 2.059929e-30
1.679675e+02 2.497584e-30
1.691330e+02 2.821843e-30
1.703065e+02 1.768489e-30
1.714882e+02 1.437886e-30
1.726781e+02 1.681314e-30
1.738762e+02 1.627679e-30
1.750827e+02 2.055393e-30
1.762975e+02 3.389906e-30
1.775208e+02 2.885204e-30
1.787526e+02 1.709699e-30
1.799929e+02 2.157506e-30
1.812418e+02 2.137718e-30
1.824993e+02 3.256382e-30
1.837656e+02 1.781195e-30
1.850407e+02 2.772266e-30
1.863246e+02 3.753284e-30
1.876175e+02 4.097008e-30
1.889193e+02 1.622384e-30
1.902301e+02 2.483103e-30
1.915501e+02 1.793598e-30
1.928792e+02 2.173750e-30
1.942175e+02 2.372613e-30
1.955651e+02 2.619409e-30
1.969220e+02 3.297716e-30
1.982884e+02 2.242206e-30
1.996642e+02 2.214258e-30
2.010496e+02 1.909854e-30
2.024447e+02 3.003798e-30
2.038493e+02 2.718397e-30
2.052638e+02 4.079269e-30
2.066880e+02 3.993824e-30
2.081222e+02 5.392079e-30
2.095662e+02 3.412011e-30
2.110203e+02 4.915076e-30
2.124845e+02 3.730408e-30
2.139589e+02 5.942819e-30
2.154435e+02 4.587310e-30
2.169384e+02 7.793306e-30
2.184436e+02 3.680708e-30
2.199593e+02 3.118324e-30
2.214855e+02 3.513687e-30
2.230223e+02 4.480035e-30
2.245698e+02 3.760940e-30
2.261280e+02 4.419570e-30
2.276970e+02 3.961297e-30
2.292769e+02 4.709632e-30
2.308678e+02 4.410922e-30
2.324697e+02 2.795987e-30
2.340827e+02 4.205701e-30
2.357069e+02 5.041131e-30
2.373424e+02 2.587032e-30
2.389893e+02 6.483472e-30
2.406475e+02 4.155285e-30
2.423173e+02 3.580798e-30
2.439986e+02 5.097010e-30
2.456916e+02 3.419422e-30
2.473964e+02 4.145260e-30
2.491130e+02 4.722183e-30
2.508415e+02 3.461153e-30
2.525820e+02 3.908246e-30
2.543346e+02 3.240859e-30
2.560993e+02 3.648295e-30
2.578763e+02 8.646001e-30
2.596656e+02 3.773282e-30
2.614673e+02 3.359640e-30
2.632815e+02 4.394370e-30
2.651084e+02 4.142458e-30
2.669478e+02 2.198579e-30
2.688001e+02 2.844589e-30
2.706652e+02 3.612231e-30
2.725433e+02 2.421693e-30
2.744343e+02 2.635171e-30
2.763385e+02 3.166433e-30
2.782559e+02 3.052900e-30
2.801867e+02 3.331606e-30
2.821308e+02 3.162958e-30
2.840884e+02 2.000532e-30
2.860596e+02 2.132673e-30
2.880444e+02 2.004860e-30
2.900430e+02 1.880160e-30
2.920556e+02 2.340036e-30
2.940820e+02 1.722179e-30
2.961225e+02 1.713954e-30
2.981772e+02 1.347231e-30
3.002462e+02 2.260002e-30
3.023295e+02 1.094099e-30
3.044272e+02 1.181598e-30
3.065395e+02 2.393356e-30
3.086665e+02 2.234951e-30
3.108082e+02 1.136383e-30
3.129648e+02 1.477447e-30
3.151363e+02 1.365183e-30
3.173230e+02 2.122413e-30
3.195248e+02 1.998583e-30
3.217418e+02 2.170240e-30
3.239743e+02 1.915331e-30
3.262222e+02 1.342966e-30
3.284857e+02 2.240553e-30
3.307650e+02 3.065314e-30
3.330600e+02 2.713244e-30
3.353710e+02 2.993525e-30
3.376980e+02 3.432000e-30
3.400412e+02 5.659463e-30
3.424006e+02 8.661735e-30
3.447764e+02 6.559773e-30
3.471687e+02 6.559946e-30
3.495776e+02 1.173350e-29
3.520031e+02 1.337475e-29
3.544456e+02 1.903640e-29
3.569049e+02 3.134595e-29
3.593814e+02 4.132119e-29
3.618750e+02 3.071850e-29
3.643859e+02 7.557894e-29
3.669142e+02 9.296856e-29
3.694601e+02 1.517563e-28
3.720237e+02 2.610153e-28
3.746050e+02 3.047475e-28
3.772042e+02 3.444851e-28
3.798215e+02 1.433541e-27
3.824570e+02 9.035728e-28
3.851107e+02 1.429047e-27
3.877828e+02 1.756075e-27
3.904735e+02 4.745427e-27
3.931829e+02 6.844150e-27
3.959110e+02 1.120756e-26
3.986581e+02 1.640288e-26
4.014242e+02 2.639839e-26
4.042096e+02 1.498910e-26
4.070142e+02 5.885263e-26
4.098384e+02 7.291515e-26
4.126821e+02 1.754318e-25
4.155455e+02 2.219642e-25
4.184289e+02 6.196558e-25
4.213322e+02 5.105052e-25
4.242556e+02 6.829977e-25
4.271994e+02 1.261810e-24
4.301636e+02 2.281954e-24
4.331483e+02 3.120283e-24
4.361538e+02 9.323598e-24
4.391801e+02 7.251787e-24
4.422274e+02 1.856863e-23
4.452959e+02 3.817856e-23
4.483856e+02 3.474708e-23
4.514968e+02 6.065645e-23
4.546295e+02 1.294155e-22
4.577841e+02 1.476175e-22
4.609604e+02 4.907742e-22
4.641589e+02 6.164203e-22
4.673795e+02 5.567703e-22
4.706225e+02 1.384955e-21
4.738880e+02 2.556637e-21
4.771761e+02 3.172795e-21
4.804870e+02 3.215849e-21
4.838210e+02 7.584895e-21
4.871780e+02 1.453345e-20
4.905584e+02 2.019352e-20
4.939622e+02 3.983611e-20
4.973896e+02 5.760344e-20
5.008408e+02 9.055750e-20
5.043159e+02 1.979922e-19
5.078152e+02 2.782988e-19
5.113388e+02 5.336620e-19
5.148867e+02 9.224259e-19
5.184594e+02 1.080262e-18
5.220568e+02 2.546630e-18
5.256791e+02 3.625757e-18
5.293266e+02 4.769266e-18
5.329994e+02 8.829231e-18
5.366977e+02 8.998423e-18
5.404216e+02 2.512292e-17
5.441714e+02 3.729868e-17
5.479472e+02 4.573973e-17
5.517492e+02 4.505191e-17
5.555776e+02 8.372467e-17
5.594326e+02 1.367734e-16
5.633143e+02 1.794914e-16
5.672229e+02 2.177984e-16
5.711586e+02 4.109677e-16
5.751217e+02 5.906911e-16
5.791123e+02 6.863354e-16
5.831305e+02 1.743671e-15
5.871766e+02 1.296829e-15
5.912508e+02 4.524902e-15
5.953533e+02 3.117790e-15
5.994843e+02 2.807578e-15
6.036439e+02 6.666448e-15
6.078323e+02 1.136832e-14
6.120498e+02 1.386385e-14
6.162966e+02 2.485416e-14
6.205729e+02 2.999579e-14
6.248788e+02 3.806922e-14
6.292146e+02 5.126846e-14
6.335805e+02 6.997425e-14
6.379767e+02 1.205415e-13
6.424034e+02 1.758580e-13
6.468608e+02 1.692802e-13
6.513491e+02 2.757385e-13
6.558686e+02 4.178839e-13
6.604194e+02 4.848719e-13
6.650018e+02 6.369646e-13
6.696160e+02 7.341401e-13
6.742622e+02 1.162121e-12
6.789407e+02 1.642807e-12
6.836516e+02 2.407604e-12
6.883952e+02 3.184906e-12
6.931717e+02 3.460393e-12
6.979814e+02 5.014567e-12
7.028244e+02 6.766814e-12
7.077011e+02 1.361250e-11
7.126115e+02 1.616967e-11
7.175561e+02 1.722621e-11
7.225349e+02 2.502717e-11
7.275484e+02 3.257104e-11
7.325965e+02 5.632992e-11
7.376798e+02 5.040035e-11
7.427982e+02 6.204755e-11
7.479523e+02 1.103657e-10
7.531420e+02 1.087534e-10
7.583678e+02 1.562400e-10
7.636298e+02 2.088469e-10
7.689284e+02 2.019494e-10
7.742637e+02 3.300781e-10
7.796360e+02 3.931279e-10
7.850456e+02 5.416954e-10
7.904928e+02 6.038534e-10
7.959777e+02 7.449916e-10
8.015007e+02 1.387079e-09
8.070620e+02 1.844451e-09
8.126619e+02 3.120626e-09
8.183007e+02 1.649940e-09
8.239786e+02 2.267897e-09
8.296959e+02 2.985346e-09
8.354528e+02 4.127838e-09
8.412497e+02 5.045694e-09
8.470868e+02 6.749540e-09
8.529644e+02 1.197277e-08
8.588829e+02 9.776832e-09
8.648423e+02 1.415881e-08
8.708431e+02 1.845557e-08
8.768856e+02 2.413141e-08
8.829700e+02 3.612683e-08
8.890966e+02 3.689010e-08
8.952657e+02 5.137079e-08
9.014776e+02 8.004051e-08
9.077327e+02 5.301638e-05
9.140311e+02 1.618547e-04
9.203732e+02 5.555103e-04
9.267593e+02 6.974717e-04
9.331898e+02 1.053339e-03
9.396648e+02 1.816940e-03
9.461848e+02 1.908015e-03
9.527500e+02 2.170537e-03
9.593608e+02 4.541837e-03
9.660175e+02 2.893555e-03
9.727203e+02 3.346668e-03
9.794697e+02 4.825385e-03
9.862658e+02 6.266258e-03
9.931092e+02 6.580697e-03
1.000000e+03 9.918607e-03
1.006939e+03 1.120489e-02
1.013925e+03 1.094930e-02
1.020961e+03 1.409143e-02
1.028045e+03 1.710909e-02
1.035178e+03 2.399022e-02
1.042361e+03 2.322262e-02
1.049593e+03 4.056390e-02
1.056876e+03 4.720584e-02
1.064209e+03 4.841630e-02
1.071593e+03 5.874085e-02
1.079029e+03 5.789038e-02
1.086516e+03 1.130064e-01
1.094055e+03 1.099677e-01
1.101646e+03 2.611476e-01
1.109290e+03 5.727396e-01
1.116987e+03 8.397536e-01
1.124737e+03 1.541563e+00
1.132541e+03 1.252033e+00
1.140400e+03 2.411096e+00
1.148312e+03 3.048439e+00
1.156280e+03 2.141888e+00
1.164303e+03 3.905117e+00
1.172382e+03 3.344611e+00
1.180517e+03 4.933342e+00
1.188708e+03 3.231147e+00
1.196956e+03 1.404421e+00
1.205261e+03 1.254091e+00
1.213624e+03 6.090828e-01
1.222045e+03 1.515167e+00
1.230524e+03 4.146612e+00
1.239062e+03 6.039485e+00
1.247660e+03 1.105221e+01
1.256317e+03 1.381819e+01
1.265034e+03 1.980137e+01
1.273811e+03 2.150715e+01
1.282650e+03 4.975609e+01
1.291550e+03 7.009094e+01
1.300511e+03 4.690023e+01
1.309535e+03 5.147440e+01
1.318621e+03 7.302024e+01
1.327771e+03 9.345458e+01
1.336984e+03 1.054277e+02
1.346261e+03 1.485816e+02
1.355602e+03 1.565947e+02
1.365008e+03 2.064248e+02
1.374479e+03 1.989900e+02
1.384016e+03 2.444915e+02
1.393619e+03 2.663949e+02
1.403289e+03 3.204918e+02
1.413026e+03 3.540978e+02
1.422830e+03 3.072714e+02
1.432703e+03 4.269953e+02
1.442644e+03 4.639526e+02
1.452654e+03 6.418765e+02
1.462733e+03 6.356030e+02
1.472883e+03 6.303300e+02
1.483103e+03 9.626519e+02
1.493393e+03 1.236651e+03
1.503755e+03 1.000993e+03
1.514189e+03 1.044489e+03
1.524696e+03 1.232141e+03
1.535275e+03 4.065381e+03
1.545928e+03 4.440860e+03
1.556654e+03 4.762040e+03
1.567455e+03 7.019896e+03
1.578331e+03 8.013385e+03
1.589283e+03 9.185288e+03
1.600310e+03 1.475884e+04
1.611414e+03 1.320684e+04
1.622595e+03 1.477794e+04
1.633854e+03 1.286278e+04
1.645191e+03 2.148872e+04
1.656606e+03 1.295965e+04
1.668101e+03 1.533725e+04
1.679675e+03 4.537468e+04
1.691330e+03 5.560866e+04
1.703065e+03 8.114187e+04
1.714882e+03 1.364635e+05
1.726781e+03 2.970166e+05
1.738762e+03 3.353699e+05
1.750827e+03 3.589978e+05
1.762975e+03 2.404598e+05
1.775208e+03 4.140662e+05
1.787526e+03 5.486592e+05
1.799929e+03 6.289159e+05
1.812418e+03 4.894429e+05
1.824993e+03 5.640480e+05
1.837656e+03 5.042592e+05
1.850407e+03 4.249034e+05
1.863246e+03 9.834798e+05
1.876175e+03 9.136968e+05
1.889193e+03 1.111298e+06
1.902301e+03 7.275074e+05
1.915501e+03 9.662474e+05
1.928792e+03 6.726015e+05
1.942175e+03 1.080898e+06
1.955651e+03 1.284985e+06
1.969220e+03 1.451521e+06
1.982884e+03 1.177583e+06
1.996642e+03 1.590275e+06
2.010496e+03 1.903101e+06
2.024447e+03 1.281985e+06
2.038493e+03 1.792480e+06
2.052638e+03 1.989414e+06
2.066880e+03 1.704298e+06
2.081222e+03 2.374281e+06
2.095662e+03 2.929143e+06
2.110203e+03 2.806265e+06
2.124845e+03 2.175174e+06
2.139589e+03 1.841461e+06
2.154435e+03 2.215070e+06
2.169384e+03 2.565320e+06
2.184436e+03 3.911930e+06
2.199593e+03 4.853384e+06
2.214855e+03 2.284090e+06
2.230223e+03 3.073733e+06
2.245698e+03 2.483714e+06
2.261280e+03 2.898399e+06
2.276970e+03 2.576809e+06
2.292769e+03 2.903422e+06
2.308678e+03 2.950236e+06
2.324697e+03 2.485705e+06
2.340827e+03 1.465797e+06
2.357069e+03 2.026350e+06
2.373424e+03 1.798565e+06
2.389893e+03 1.504212e+06
2.406475e+03 1.661373e+06
2.423173e+03 2.963160e+06
2.439986e+03 3.467901e+06
2.456916e+03 4.949116e+06
2.473964e+03 4.369266e+06
2.491130e+03 3.043562e+06
2.508415e+03 3.076721e+06
2.525820e+03 1.634111e+06
2.543346e+03 2.809832e+06
2.560993e+03 3.992342e+06
2.578763e+03 2.907617e+06
2.596656e+03 2.398968e+06
2.614673e+03 1.956192e+06
2.632815e+03 4.056740e+06
2.651084e+03 8.438704e+06
2.669478e+03 4.125614e+06
2.688001e+03 5.259661e+06
2.706652e+03 7.469474e+06
2.725433e+03 4.440476e+06
2.744343e+03 3.237175e+06
2.763385e+03 4.405956e+06
2.782559e+03 3.782017e+06
2.801867e+03 9.485585e+05
2.821308e+03 5.766888e+06
2.840884e+03 5.209979e+06
2.860596e+03 6.179362e+06
2.880444e+03 6.471012e+06
2.900430e+03 6.247747e+06
2.920556e+03 9.769320e+06
2.940820e+03 6.485558e+06
2.961225e+03 8.133338e+06
2.981772e+03 7.985564e+06
3.002462e+03 8.671584e+06
3.023295e+03 9.549119e+06
3.044272e+03 8.829289e+06
3.065395e+03 8.580068e+06
3.086665e+03 8.531549e+06
3.108082e+03 1.126262e+07
3.129648e+03 7.945508e+06
3.151363e+03 6.905850e+06
3.173230e+03 1.086884e+07
3.195248e+03 1.102427e+07
3.217418e+03 7.644858e+06
3.239743e+03 8.975078e+06
3.262222e+03 1.034012e+07
3.284857e+03 7.623266e+06
3.307650e+03 1.079077e+07
3.330600e+03 1.144623e+07
3.353710e+03 1.014507e+07
3.376980e+03 1.337630e+07
3.400412e+03 1.204050e+07
3.424006e+03 8.883919e+06
3.447764e+03 1.338638e+07
3.471687e+03 1.332067e+07
3.495776e+03 1.217528e+07
3.520031e+03 1.121573e+07
3.544456e+03 1.106997e+07
3.569049e+03 1.282966e+07
3.593814e+03 1.583167e+07
3.618750e+03 7.996610e+06
3.643859e+03 1.229230e+07
3.669142e+03 1.175482e+07
3.694601e+03 1.583192e+07
3.720237e+03 1.549434e+07
3.746050e+03 2.155976e+07
3.772042e+03 2.607713e+07
3.798215e+03 2.827407e+07
3.824570e+03 2.188219e+07
3.851107e+03 3.015211e+07
