# wavelength_A flux_erg/s/cm2/A
# # Teff=420.0 logg=1.0 [M/H]=0.042
1.000000e+02 4.411700e+01
1.006939e+02 5.285840e-06
1.013925e+02 5.690958e-01
1.020961e+02 1.765575e+14
1.028045e+02 2.783661e+10
1.035178e+02 9.726680e+06
1.042361e+02 2.490511e+02
1.049593e+02 1.325248e+12
1.056876e+02 1.016431e+03
1.064209e+02 7.031389e+11
1.071593e+02 6.905089e+00
1.079029e+02 2.562820e+13
1.086516e+02 4.550957e+03
1.094055e+02 2.741867e+12
1.101646e+02 2.101167e+01
1.109290e+02 3.439333e-05
1.116987e+02 1.154546e+04
1.124737e+02 2.281528e-06
1.132541e+02 1.232928e-04
1.140400e+02 3.530353e+05
1.148312e+02 7.890287e+17
1.156280e+02 4.526437e+04
1.164303e+02 5.406900e-06
1.172382e+02 2.669585e-02
1.180517e+02 1.795284e+01
1.188708e+02 1.832586e+12
1.196956e+02 3.437106e-05
1.205261e+02 1.901204e-02
1.213624e+02 6.434482e+05
1.222045e+02 8.042423e-05
1.230524e+02 2.678718e+04
1.239062e+02 2.154239e+08
1.247660e+02 4.649302e+00
1.256317e+02 1.610589e+02
1.265034e+02 4.960445e+03
1.273811e+02 2.364349e+09
1.282650e+02 4.383926e+01
1.291550e+02 2.532322e+02
1.300511e+02 1.126616e+12
1.309535e+02 1.697772e+13
1.318621e+02 7.604153e-04
1.327771e+02 6.142799e+06
1.336984e+02 8.471074e+01
1.346261e+02 1.717910e-02
1.355602e+02 2.480286e+08
1.365008e+02 3.332184e+07
1.374479e+02 6.215309e+05
1.384016e+02 1.159513e+02
1.393619e+02 2.430323e+15
1.403289e+02 1.723397e+06
1.413026e+02 9.900638e+01
1.422830e+02 1.279174e-02
1.432703e+02 2.325228e+09
1.442644e+02 1.447161e+09
1.452654e+02 4.076019e+05
1.462733e+02 8.997593e-05
1.472883e+02 3.124919e-34
1.483103e+02 9.150421e-33
1.493393e+02 1.512506e-32
1.503755e+02 1.122776e-33
1.514189e+02 7.079558e-34
1.524696e+02 4.849272e-33
1.535275e+02 7.901523e-32
1.545928e+02 1.977219e-33
1.556654e+02 3.484917e-32
1.567455e+02 3.678316e-32
1.578331e+02 2.519120e-33
1.589283e+02 1.633078e-32
1.600310e+02 3.982981e-34
1.611414e+02 1.154174e-33
1.622595e+02 3.252994e-33
1.633854e+02 2.217888e-33
1.645191e+02 4.800999e-34
1.656606e+02 4.103329e-33
1.668101e+02 1.222621e-33
1.679675e+02 3.268375e-34
1.691330e+02 7.759529e-34
1.703065e+02 9.680399e-34
1.714882e+02 3.055140e-34
1.726781e+02 4.230990e-33
1.738762e+02 3.353258e-34
1.750827e+02 3.783222e-33
1.762975e+02 3.053571e-32
1.775208e+02 4.227386e-35
1.787526e+02 1.022633e-33
1.799929e+02 6.547138e-34
1.812418e+02 4.434249e-34
1.824993e+02 6.357126e-34
1.837656e+02 5.213767e-35
1.850407e+02 1.092318e-33
1.863246e+02 7.240934e-35
1.876175e+02 3.484213e-32
1.889193e+02 5.821791e-35
1.902301e+02 3.412896e-33
1.915501e+02 2.466745e-34
1.928792e+02 1.109784e-33
1.942175e+02 5.402817e-34
1.955651e+02 9.459584e-35
1.969220e+02 1.061400e-33
1.982884e+02 8.824578e-35
1.996642e+02 5.104021e-34
2.010496e+02 6.577861e-35
2.024447e+02 1.033741e-33
2.038493e+02 3.897773e-34
2.052638e+02 1.067486e-34
2.066880e+02 2.523771e-35
2.081222e+02 2.107894e-33
2.095662e+02 2.959212e-33
2.110203e+02 1.986829e-35
2.124845e+02 2.167316e-34
2.139589e+02 2.872270e-34
2.154435e+02 1.655370e-33
2.169384e+02 6.826798e-33
2.184436e+02 6.803273e-34
2.199593e+02 1.223158e-33
2.214855e+02 5.012717e-34
2.230223e+02 1.191347e-34
2.245698e+02 1.890751e-33
2.261280e+02 3.343288e-34
2.276970e+02 1.307782e-34
2.292769e+02 1.258026e-33
2.308678e+02 2.551881e-33
2.324697e+02 3.754949e-35
2.340827e+02 3.036706e-35
2.357069e+02 2.573738e-33
2.373424e+02 3.843580e-34
2.389893e+02 1.947367e-33
2.406475e+02 9.028429e-34
2.423173e+02 1.122499e-33
2.439986e+02 1.854581e-33
2.456916e+02 5.394281e-34
2.473964e+02 1.877725e-33
2.491130e+02 2.170679e-32
2.508415e+02 7.490976e-34
2.525820e+02 2.154078e-32
2.543346e+02 9.115044e-34
2.560993e+02 1.221215e-34
2.578763e+02 7.624807e-33
2.596656e+02 1.595203e-34
2.614673e+02 8.474683e-33
2.632815e+02 8.402268e-33
2.651084e+02 2.839035e-34
2.669478e+02 7.858367e-34
2.688001e+02 1.476830e-33
2.706652e+02 7.291739e-34
2.725433e+02 5.243067e-34
2.744343e+02 2.628432e-34
2.763385e+02 1.139922e-32
2.782559e+02 1.978053e-34
2.801867e+02 3.129753e-34
2.821308e+02 4.698971e-32
2.840884e+02 5.476829e-34
2.860596e+02 1.881176e-33
2.880444e+02 4.352862e-33
2.900430e+02 1.043347e-33
2.920556e+02 5.501419e-34
2.940820e+02 3.989950e-33
2.961225e+02 3.010903e-31
2.981772e+02 7.211103e-33
3.002462e+02 2.650108e-33
3.023295e+02 2.556031e-33
3.044272e+02 2.514588e-33
3.065395e+02 1.860536e-34
3.086665e+02 7.622932e-33
3.108082e+02 6.960125e-33
3.129648e+02 8.858205e-34
3.151363e+02 3.202389e-33
3.173230e+02 6.789901e-33
3.195248e+02 2.841031e-34
3.217418e+02 4.083768e-33
3.239743e+02 1.548819e-32
3.262222e+02 9.683375e-33
3.284857e+02 6.355116e-35
3.307650e+02 2.462869e-34
3.330600e+02 6.447609e-34
3.353710e+02 1.166829e-32
3.376980e+02 1.250820e-33
3.400412e+02 1.293126e-33
3.424006e+02 1.179612e-33
3.447764e+02 1.590258e-32
3.471687e+02 3.160167e-35
3.495776e+02 4.946280e-35
3.520031e+02 8.870040e-35
3.544456e+02 4.429539e-33
3.569049e+02 7.025046e-33
3.593814e+02 2.254302e-34
3.618750e+02 2.684336e-35
3.643859e+02 7.022517e-34
3.669142e+02 1.400177e-33
3.694601e+02 9.533740e-34
3.720237e+02 1.666179e-33
3.746050e+02 1.005664e-34
