# wavelength_A flux_erg/s/cm2/A
# # Teff=6969.69696 logg=3.0 [M/H]=0.069
1.000000e+02 5.816095e+02
1.006939e+02 4.230274e-07
1.013925e+02 2.111433e+04
1.020961e+02 8.646153e+07
1.028045e+02 1.774793e+03
1.035178e+02 1.506762e+05
1.042361e+02 1.104547e+01
1.049593e+02 4.151651e+06
1.056876e+02 3.107923e+04
1.064209e+02 1.595674e+04
1.071593e+02 6.055640e+02
1.079029e+02 1.526171e+08
1.086516e+02 5.827182e+02
1.094055e+02 1.735546e+05
1.101646e+02 1.399234e+05
1.109290e+02 8.066097e+02
1.116987e+02 4.130214e+00
1.124737e+02 9.721516e+00
1.132541e+02 5.537625e-04
1.140400e+02 1.842029e+06
1.148312e+02 5.326809e+07
1.156280e+02 2.184018e+02
1.164303e+02 4.510638e+02
1.172382e+02 3.954418e-01
1.180517e+02 1.645609e+02
1.188708e+02 1.939514e+04
1.196956e+02 3.458866e+06
1.205261e+02 8.129293e-01
1.213624e+02 2.368858e+01
1.222045e+02 3.619037e-03
1.230524e+02 1.934882e+02
1.239062e+02 6.842738e+06
1.247660e+02 9.085888e+04
1.256317e+02 5.227490e+00
1.265034e+02 1.575541e+04
1.273811e+02 1.112082e+05
1.282650e+02 6.172879e+04
1.291550e+02 2.160151e+05
1.300511e+02 4.225103e+04
1.309535e+02 7.406852e+08
1.318621e+02 1.706997e+03
1.327771e+02 2.671301e+03
1.336984e+02 9.949206e+03
1.346261e+02 4.004417e-04
1.355602e+02 2.211352e+06
1.365008e+02 1.229732e+09
1.374479e+02 3.420691e+07
1.384016e+02 1.853408e+05
1.393619e+02 1.083408e+10
1.403289e+02 4.275550e+07
1.413026e+02 2.336599e+06
1.422830e+02 6.409867e+02
1.432703e+02 9.781652e+05
1.442644e+02 1.776619e+03
1.452654e+02 1.474534e+06
1.462733e+02 2.557305e-01
1.472883e+02 4.158608e-31
1.483103e+02 3.567926e-31
1.493393e+02 3.338167e-31
1.503755e+02 5.641992e-31
1.514189e+02 4.078051e-31
1.524696e+02 4.000073e-31
1.535275e+02 3.067388e-31
1.545928e+02 5.880405e-31
1.556654e+02 6.414985e-31
1.567455e+02 6.886392e-31
1.578331e+02 4.254000e-31
1.589283e+02 4.363600e-31
1.600310e+02 6.054148e-31
1.611414e+02 6.879862e-31
1.622595e+02 6.910387e-31
1.633854e+02 6.392261e-31
1.645191e+02 5.551978e-31
1.656606e+02 4.811152e-31
1.668101e+02 5.365055e-31
1.679675e+02 8.824152e-31
1.691330e+02 9.065420e-31
1.703065e+02 8.465941e-31
1.714882e+02 1.305045e-30
1.726781e+02 6.943119e-31
1.738762e+02 5.920208e-31
1.750827e+02 1.088951e-30
1.762975e+02 9.323024e-31
1.775208e+02 7.481474e-31
1.787526e+02 5.445051e-31
1.799929e+02 7.978518e-31
1.812418e+02 5.786232e-31
1.824993e+02 7.954167e-31
1.837656e+02 6.263648e-31
1.850407e+02 1.359511e-30
1.863246e+02 1.557974e-30
1.876175e+02 1.962935e-30
1.889193e+02 8.201201e-31
1.902301e+02 9.768505e-31
1.915501e+02 5.397575e-31
1.928792e+02 6.087796e-31
1.942175e+02 8.440029e-31
1.955651e+02 7.946555e-31
1.969220e+02 9.118768e-31
1.982884e+02 7.203791e-31
1.996642e+02 6.083145e-31
2.010496e+02 5.995565e-31
2.024447e+02 8.948019e-31
2.038493e+02 1.037175e-30
2.052638e+02 1.358151e-30
2.066880e+02 1.478005e-30
2.081222e+02 1.451642e-30
2.095662e+02 1.301736e-30
2.110203e+02 8.688557e-31
2.124845e+02 1.186726e-30
2.139589e+02 1.178685e-30
2.154435e+02 1.287171e-30
2.169384e+02 1.670069e-30
2.184436e+02 7.683128e-31
2.199593e+02 9.113963e-31
2.214855e+02 1.256860e-30
2.230223e+02 1.031542e-30
2.245698e+02 1.363338e-30
2.261280e+02 1.094301e-30
2.276970e+02 8.297864e-31
2.292769e+02 1.700772e-30
2.308678e+02 1.573542e-30
2.324697e+02 1.151859e-30
2.340827e+02 8.932550e-31
2.357069e+02 1.616253e-30
2.373424e+02 6.439430e-31
2.389893e+02 1.422085e-30
2.406475e+02 9.899279e-31
2.423173e+02 1.132298e-30
2.439986e+02 1.206485e-30
2.456916e+02 7.204550e-31
2.473964e+02 1.684611e-30
2.491130e+02 1.095677e-30
2.508415e+02 1.520645e-30
2.525820e+02 9.707774e-31
2.543346e+02 9.665318e-31
2.560993e+02 6.585926e-31
2.578763e+02 1.685721e-30
2.596656e+02 1.227263e-30
2.614673e+02 6.898500e-31
2.632815e+02 1.238428e-30
2.651084e+02 8.919926e-31
2.669478e+02 1.177878e-30
2.688001e+02 1.032666e-30
2.706652e+02 1.048312e-30
2.725433e+02 7.782224e-31
2.744343e+02 1.342270e-30
2.763385e+02 8.022791e-31
2.782559e+02 8.464529e-31
2.801867e+02 8.046645e-31
2.821308e+02 9.171301e-31
2.840884e+02 7.733027e-31
2.860596e+02 6.134819e-31
2.880444e+02 6.334245e-31
2.900430e+02 6.011913e-31
2.920556e+02 8.189612e-31
2.940820e+02 9.598228e-31
2.961225e+02 7.188873e-31
2.981772e+02 7.710848e-31
3.002462e+02 9.016977e-31
3.023295e+02 6.173089e-31
3.044272e+02 7.705364e-31
3.065395e+02 1.458326e-30
3.086665e+02 1.605049e-30
3.108082e+02 1.197206e-30
3.129648e+02 1.667401e-30
3.151363e+02 1.866847e-30
3.173230e+02 1.824471e-30
3.195248e+02 3.544436e-30
3.217418e+02 4.092908e-30
3.239743e+02 2.936724e-30
3.262222e+02 2.835135e-30
3.284857e+02 5.387013e-30
3.307650e+02 8.565724e-30
3.330600e+02 7.890495e-30
3.353710e+02 1.143241e-29
3.376980e+02 1.818839e-29
3.400412e+02 2.697667e-29
3.424006e+02 4.513886e-29
3.447764e+02 4.418561e-29
3.471687e+02 4.060162e-29
3.495776e+02 1.010197e-28
3.520031e+02 1.234176e-28
3.544456e+02 1.672352e-28
3.569049e+02 3.144551e-28
3.593814e+02 4.952976e-28
3.618750e+02 3.040910e-28
3.643859e+02 1.333943e-27
3.669142e+02 2.779678e-27
3.694601e+02 2.579136e-27
3.720237e+02 3.667025e-27
3.746050e+02 5.776051e-27
3.772042e+02 1.163962e-26
3.798215e+02 2.723583e-26
3.824570e+02 3.201377e-26
3.851107e+02 4.742468e-26
3.877828e+02 6.136759e-26
3.904735e+02 1.672499e-25
3.931829e+02 2.069778e-25
3.959110e+02 4.078982e-25
3.986581e+02 6.116874e-25
4.014242e+02 1.179742e-24
4.042096e+02 6.152249e-25
4.070142e+02 2.282275e-24
4.098384e+02 2.974483e-24
4.126821e+02 8.860579e-24
4.155455e+02 1.180783e-23
4.184289e+02 2.603971e-23
4.213322e+02 1.923389e-23
4.242556e+02 3.423299e-23
4.271994e+02 5.698671e-23
4.301636e+02 1.339097e-22
4.331483e+02 2.195954e-22
4.361538e+02 3.925534e-22
4.391801e+02 5.174213e-22
4.422274e+02 8.119204e-22
4.452959e+02 1.856414e-21
4.483856e+02 1.640727e-21
4.514968e+02 3.117886e-21
4.546295e+02 4.432068e-21
4.577841e+02 7.959304e-21
4.609604e+02 1.293643e-20
4.641589e+02 1.678747e-20
4.673795e+02 2.401949e-20
4.706225e+02 4.222080e-20
4.738880e+02 9.378423e-20
4.771761e+02 1.242536e-19
4.804870e+02 1.424110e-19
4.838210e+02 3.134651e-19
4.871780e+02 5.693967e-19
4.905584e+02 5.855973e-19
4.939622e+02 1.505904e-18
4.973896e+02 1.508009e-18
5.008408e+02 3.497014e-18
5.043159e+02 5.358344e-18
5.078152e+02 7.605710e-18
5.113388e+02 1.525340e-17
5.148867e+02 2.295695e-17
5.184594e+02 2.927336e-17
5.220568e+02 5.803131e-17
5.256791e+02 8.886143e-17
5.293266e+02 9.086586e-17
5.329994e+02 2.111507e-16
5.366977e+02 1.889895e-16
5.404216e+02 4.089314e-16
5.441714e+02 5.455535e-16
5.479472e+02 9.833286e-16
5.517492e+02 8.316762e-16
5.555776e+02 1.518689e-15
5.594326e+02 2.063968e-15
5.633143e+02 2.592275e-15
