# wavelength_A flux_erg/s/cm2/A
# # Teff=6969.0 logg=3.0 [M/H]=0.42
1.000000e+02 5.814550e+02
1.006939e+02 4.290400e-07
1.013925e+02 1.894324e+04
1.020961e+02 1.077245e+08
1.028045e+02 2.266676e+03
1.035178e+02 1.559300e+05
1.042361e+02 9.820204e+00
1.049593e+02 4.994468e+06
1.056876e+02 2.784804e+04
1.064209e+02 2.036130e+04
1.071593e+02 6.522391e+02
1.079029e+02 1.821933e+08
1.086516e+02 5.279952e+02
1.094055e+02 2.019299e+05
1.101646e+02 1.467767e+05
1.109290e+02 7.962053e+02
1.116987e+02 4.447883e+00
1.124737e+02 7.592077e+00
1.132541e+02 4.871699e-04
1.140400e+02 1.898130e+06
1.148312e+02 7.373002e+07
1.156280e+02 2.248007e+02
1.164303e+02 3.202356e+02
1.172382e+02 3.032633e-01
1.180517e+02 1.465695e+02
1.188708e+02 2.693730e+04
1.196956e+02 2.558187e+06
1.205261e+02 7.281998e-01
1.213624e+02 2.585553e+01
1.222045e+02 3.568951e-03
1.230524e+02 1.658959e+02
1.239062e+02 7.283930e+06
1.247660e+02 7.707420e+04
1.256317e+02 5.148440e+00
1.265034e+02 1.509316e+04
1.273811e+02 1.308181e+05
1.282650e+02 6.055989e+04
1.291550e+02 1.992531e+05
1.300511e+02 5.444346e+04
1.309535e+02 8.856727e+08
1.318621e+02 1.299494e+03
1.327771e+02 3.911539e+03
1.336984e+02 8.764008e+03
1.346261e+02 4.582903e-04
1.355602e+02 1.967876e+06
1.365008e+02 1.062456e+09
1.374479e+02 3.029174e+07
1.384016e+02 1.778193e+05
1.393619e+02 1.328261e+10
1.403289e+02 3.726331e+07
1.413026e+02 2.207476e+06
1.422830e+02 4.611804e+02
1.432703e+02 1.305767e+06
1.442644e+02 2.114058e+03
1.452654e+02 1.276307e+06
1.462733e+02 2.060645e-01
1.472883e+02 3.493805e-31
1.483103e+02 2.991790e-31
1.493393e+02 2.617178e-31
1.503755e+02 5.026672e-31
1.514189e+02 3.863092e-31
1.524696e+02 3.311242e-31
1.535275e+02 2.648258e-31
1.545928e+02 5.141661e-31
1.556654e+02 4.761752e-31
1.567455e+02 6.008112e-31
1.578331e+02 3.161625e-31
1.589283e+02 3.340807e-31
1.600310e+02 5.371657e-31
1.611414e+02 5.962689e-31
1.622595e+02 5.540578e-31
1.633854e+02 5.378125e-31
1.645191e+02 4.839039e-31
1.656606e+02 4.335862e-31
1.668101e+02 4.506517e-31
1.679675e+02 7.419631e-31
1.691330e+02 7.588760e-31
1.703065e+02 6.263482e-31
1.714882e+02 1.004724e-30
1.726781e+02 6.007796e-31
1.738762e+02 5.215806e-31
1.750827e+02 8.821595e-31
1.762975e+02 7.877476e-31
1.775208e+02 5.985252e-31
1.787526e+02 4.591786e-31
1.799929e+02 6.556029e-31
1.812418e+02 4.552629e-31
1.824993e+02 6.989993e-31
1.837656e+02 5.068481e-31
1.850407e+02 1.161348e-30
1.863246e+02 1.276105e-30
1.876175e+02 1.635001e-30
1.889193e+02 7.174617e-31
1.902301e+02 8.080998e-31
1.915501e+02 4.703679e-31
1.928792e+02 5.555197e-31
1.942175e+02 7.256629e-31
1.955651e+02 6.810597e-31
1.969220e+02 8.010820e-31
1.982884e+02 6.184758e-31
1.996642e+02 5.248251e-31
2.010496e+02 4.418056e-31
2.024447e+02 7.513414e-31
2.038493e+02 8.286283e-31
2.052638e+02 1.171419e-30
2.066880e+02 1.233954e-30
2.081222e+02 1.294302e-30
2.095662e+02 1.128614e-30
2.110203e+02 7.645295e-31
