# wavelength_A flux_erg/s/cm2/A
# # Teff=69420.0 logg=1.0 [M/H]=0.42
1.000000e+02 3.987646e+06
1.006939e+02 9.569291e+06
1.013925e+02 1.953500e+07
1.020961e+02 7.447413e-07
1.028045e+02 9.981802e+04
1.035178e+02 5.711436e+08
1.042361e+02 5.546458e+06
1.049593e+02 1.888875e+02
1.056876e+02 5.508019e+09
1.064209e+02 1.654848e+04
1.071593e+02 2.499556e+05
1.079029e+02 2.173295e+04
1.086516e+02 5.472481e-01
1.094055e+02 3.087499e+06
1.101646e+02 7.391388e-03
1.109290e+02 1.470740e+00
1.116987e+02 9.644329e+09
1.124737e+02 4.616889e+01
1.132541e+02 6.546240e+02
1.140400e+02 1.003112e+04
1.148312e+02 1.868933e+03
1.156280e+02 7.048046e+02
1.164303e+02 1.062997e+03
1.172382e+02 8.356217e-01
1.180517e+02 1.681993e+00
1.188708e+02 7.264570e+04
1.196956e+02 2.548980e-05
1.205261e+02 1.713868e+07
1.213624e+02 2.179585e+01
1.222045e+02 2.253421e+04
1.230524e+02 5.724743e+02
1.239062e+02 1.773224e-01
1.247660e+02 2.526487e-04
1.256317e+02 4.770368e-02
1.265034e+02 1.564065e+04
1.273811e+02 2.661612e+01
1.282650e+02 1.079757e+10
1.291550e+02 1.080950e+02
1.300511e+02 1.354585e+05
1.309535e+02 1.918306e+07
1.318621e+02 5.429634e-03
1.327771e+02 2.052274e+00
1.336984e+02 3.223846e+06
1.346261e+02 3.073987e+01
1.355602e+02 9.098785e+06
1.365008e+02 6.894595e+01
1.374479e+02 9.193895e-02
1.384016e+02 1.577528e+04
1.393619e+02 1.073212e-02
1.403289e+02 3.083033e+00
1.413026e+02 3.246372e+07
1.422830e+02 6.661034e+03
1.432703e+02 1.566485e+08
1.442644e+02 3.957896e+01
1.452654e+02 9.724032e-05
1.462733e+02 7.232917e+05
1.472883e+02 1.312724e+10
1.483103e+02 3.512414e+08
1.493393e+02 5.513622e+09
1.503755e+02 1.204471e+10
1.514189e+02 7.607514e+09
1.524696e+02 9.919973e+09
1.535275e+02 2.344089e+10
1.545928e+02 1.596370e+10
1.556654e+02 3.488186e+09
1.567455e+02 1.325883e+10
1.578331e+02 1.786969e+10
1.589283e+02 6.108203e+09
1.600310e+02 1.923769e+11
1.611414e+02 1.650183e+10
1.622595e+02 1.032126e+10
1.633854e+02 5.466520e+11
1.645191e+02 2.831029e+11
1.656606e+02 7.348336e+10
1.668101e+02 3.207055e+10
1.679675e+02 7.135949e+11
1.691330e+02 1.763104e+11
1.703065e+02 1.285589e+11
1.714882e+02 2.498017e+11
1.726781e+02 8.420110e+10
1.738762e+02 4.037482e+11
1.750827e+02 6.499922e+10
1.762975e+02 5.901271e+11
1.775208e+02 2.668842e+10
1.787526e+02 5.259384e+10
1.799929e+02 5.222923e+12
1.812418e+02 2.065324e+11
1.824993e+02 3.613199e+11
1.837656e+02 2.312579e+12
1.850407e+02 1.155947e+12
1.863246e+02 1.042397e+12
1.876175e+02 8.378831e+11
1.889193e+02 3.272281e+11
1.902301e+02 1.822213e+12
1.915501e+02 2.547463e+11
1.928792e+02 2.562285e+11
1.942175e+02 8.433396e+11
1.955651e+02 7.597297e+11
1.969220e+02 2.485219e+12
1.982884e+02 2.753652e+13
1.996642e+02 8.279517e+11
2.010496e+02 5.814342e+10
2.024447e+02 1.279958e+13
2.038493e+02 1.160456e+12
2.052638e+02 6.313332e+12
2.066880e+02 6.715242e+11
2.081222e+02 1.709816e+13
2.095662e+02 1.486777e+12
2.110203e+02 2.021690e+13
2.124845e+02 1.189750e+13
2.139589e+02 2.592440e+12
2.154435e+02 1.219272e+13
2.169384e+02 3.155209e+12
2.184436e+02 9.966546e+11
2.199593e+02 1.802489e+13
2.214855e+02 1.384593e+13
2.230223e+02 3.457894e+13
2.245698e+02 4.218030e+13
2.261280e+02 8.047918e+12
2.276970e+02 2.464822e+14
2.292769e+02 2.514047e+15
2.308678e+02 9.360523e+16
2.324697e+02 8.500571e+15
2.340827e+02 5.085003e+16
2.357069e+02 2.068505e+17
2.373424e+02 4.181409e+16
2.389893e+02 2.472645e+17
2.406475e+02 8.861941e+16
2.423173e+02 7.381377e+17
2.439986e+02 3.184130e+17
2.456916e+02 1.966300e+17
2.473964e+02 1.058844e+18
2.491130e+02 1.694033e+19
2.508415e+02 6.239651e+18
2.525820e+02 1.407483e+18
2.543346e+02 7.381052e+18
2.560993e+02 2.905166e+18
2.578763e+02 4.189184e+19
2.596656e+02 2.846176e+18
2.614673e+02 9.528591e+18
2.632815e+02 1.615189e+19
2.651084e+02 1.491640e+20
2.669478e+02 5.017563e+20
2.688001e+02 6.108257e+19
2.706652e+02 2.931234e+19
2.725433e+02 8.997356e+19
2.744343e+02 6.710981e+19
2.763385e+02 4.791247e+19
2.782559e+02 1.542106e+19
2.801867e+02 1.843051e+20
2.821308e+02 5.480318e+20
2.840884e+02 1.902913e+20
2.860596e+02 8.859995e+19
2.880444e+02 2.772643e+19
2.900430e+02 2.746827e+20
2.920556e+02 6.634961e+19
2.940820e+02 1.359087e+20
2.961225e+02 1.905531e+19
2.981772e+02 2.867228e+20
3.002462e+02 2.503184e+20
3.023295e+02 2.791668e+19
3.044272e+02 2.615214e+18
3.065395e+02 1.473798e+20
3.086665e+02 6.564990e+19
3.108082e+02 5.062141e+18
3.129648e+02 4.566626e+18
3.151363e+02 1.482575e+19
3.173230e+02 1.720380e+18
3.195248e+02 1.522329e+19
3.217418e+02 7.162842e+18
3.239743e+02 1.742202e+19
3.262222e+02 1.850862e+19
3.284857e+02 1.761644e+19
3.307650e+02 5.469402e+18
3.330600e+02 6.578006e+18
3.353710e+02 3.120475e+19
3.376980e+02 6.275129e+18
3.400412e+02 2.422129e+18
3.424006e+02 3.849171e+18
