# wavelength_A flux_erg/s/cm2/A
# # Teff=69420.0 logg=3.0 [M/H]=0.036
1.000000e+02 2.559356e+06
1.006939e+02 8.060634e+06
1.013925e+02 1.681499e+07
1.020961e+02 1.217717e-06
1.028045e+02 1.017879e+05
1.035178e+02 4.270201e+08
1.042361e+02 5.083166e+06
1.049593e+02 2.010826e+02
1.056876e+02 2.812490e+09
1.064209e+02 1.644374e+04
1.071593e+02 1.985333e+05
1.079029e+02 1.968767e+04
1.086516e+02 5.586720e-01
1.094055e+02 2.540628e+06
1.101646e+02 1.092435e-02
1.109290e+02 1.826453e+00
1.116987e+02 6.299497e+09
1.124737e+02 4.786572e+01
1.132541e+02 5.817644e+02
1.140400e+02 7.938393e+03
1.148312e+02 1.928258e+03
1.156280e+02 6.165059e+02
1.164303e+02 9.683901e+02
1.172382e+02 8.239465e-01
1.180517e+02 1.912042e+00
1.188708e+02 6.892254e+04
1.196956e+02 3.929864e-05
1.205261e+02 1.185127e+07
1.213624e+02 2.631212e+01
1.222045e+02 2.312876e+04
1.230524e+02 6.468735e+02
1.239062e+02 2.356248e-01
1.247660e+02 3.533803e-04
1.256317e+02 5.760006e-02
1.265034e+02 1.423664e+04
1.273811e+02 2.776909e+01
1.282650e+02 7.188921e+09
1.291550e+02 1.009031e+02
1.300511e+02 1.225435e+05
1.309535e+02 1.640223e+07
1.318621e+02 8.112490e-03
1.327771e+02 2.279307e+00
1.336984e+02 2.240213e+06
1.346261e+02 3.673861e+01
1.355602e+02 8.206056e+06
1.365008e+02 8.627173e+01
1.374479e+02 1.191384e-01
1.384016e+02 1.620554e+04
1.393619e+02 1.382933e-02
1.403289e+02 3.638654e+00
1.413026e+02 2.814220e+07
1.422830e+02 6.279044e+03
1.432703e+02 1.167621e+08
1.442644e+02 4.341568e+01
1.452654e+02 1.316647e-04
1.462733e+02 6.031099e+05
1.472883e+02 7.420120e+09
1.483103e+02 2.871160e+08
1.493393e+02 3.839649e+09
1.503755e+02 9.474864e+09
1.514189e+02 5.810258e+09
1.524696e+02 6.659966e+09
1.535275e+02 1.530544e+10
1.545928e+02 1.043450e+10
1.556654e+02 2.633933e+09
1.567455e+02 9.468458e+09
1.578331e+02 1.391390e+10
1.589283e+02 4.256748e+09
1.600310e+02 1.179827e+11
1.611414e+02 1.191734e+10
1.622595e+02 6.880376e+09
1.633854e+02 3.608425e+11
1.645191e+02 2.053521e+11
1.656606e+02 4.786704e+10
1.668101e+02 2.373218e+10
1.679675e+02 4.717095e+11
1.691330e+02 1.237952e+11
1.703065e+02 8.599837e+10
1.714882e+02 1.509261e+11
1.726781e+02 5.217719e+10
1.738762e+02 2.769868e+11
1.750827e+02 4.914353e+10
1.762975e+02 4.081187e+11
1.775208e+02 2.220139e+10
1.787526e+02 4.009254e+10
1.799929e+02 3.724801e+12
1.812418e+02 1.414883e+11
1.824993e+02 2.353114e+11
1.837656e+02 1.751127e+12
1.850407e+02 7.481277e+11
1.863246e+02 7.747287e+11
1.876175e+02 5.715652e+11
1.889193e+02 2.359406e+11
1.902301e+02 1.299394e+12
1.915501e+02 1.902228e+11
1.928792e+02 1.979300e+11
1.942175e+02 5.456542e+11
1.955651e+02 5.971756e+11
1.969220e+02 1.813419e+12
1.982884e+02 1.568051e+13
1.996642e+02 5.691742e+11
2.010496e+02 4.855378e+10
2.024447e+02 7.823364e+12
2.038493e+02 7.921537e+11
2.052638e+02 4.219420e+12
2.066880e+02 5.274489e+11
2.081222e+02 1.057180e+13
2.095662e+02 1.024359e+12
2.110203e+02 1.230761e+13
2.124845e+02 7.837016e+12
2.139589e+02 1.640255e+12
2.154435e+02 7.305474e+12
2.169384e+02 2.018714e+12
2.184436e+02 6.991405e+11
2.199593e+02 1.178341e+13
2.214855e+02 8.325369e+12
2.230223e+02 2.222739e+13
2.245698e+02 2.529192e+13
2.261280e+02 5.937954e+12
2.276970e+02 1.498051e+14
2.292769e+02 1.468084e+15
2.308678e+02 5.044963e+16
2.324697e+02 4.755389e+15
2.340827e+02 2.414694e+16
2.357069e+02 1.085646e+17
2.373424e+02 2.171270e+16
2.389893e+02 1.329358e+17
2.406475e+02 4.766418e+16
2.423173e+02 3.758034e+17
2.439986e+02 1.639402e+17
2.456916e+02 9.454849e+16
2.473964e+02 4.630567e+17
2.491130e+02 7.044201e+18
2.508415e+02 2.748275e+18
2.525820e+02 6.408368e+17
2.543346e+02 3.550840e+18
2.560993e+02 1.371246e+18
2.578763e+02 1.582531e+19
2.596656e+02 1.282921e+18
2.614673e+02 3.587646e+18
2.632815e+02 6.385247e+18
2.651084e+02 6.554849e+19
2.669478e+02 1.613565e+20
