# wavelength_A flux_erg/s/cm2/A
# # Teff=420.0 logg=1.0 [M/H]=0.42
1.000000e+02 5.172456e+01
1.006939e+02 5.483460e-06
1.013925e+02 4.574324e-01
1.020961e+02 1.474128e+14
1.028045e+02 2.597848e+10
1.035178e+02 1.490138e+07
1.042361e+02 1.996311e+02
1.049593e+02 9.145057e+11
1.056876e+02 1.352568e+03
1.064209e+02 7.473347e+11
1.071593e+02 9.308178e+00
1.079029e+02 2.671757e+13
1.086516e+02 4.135107e+03
1.094055e+02 2.198666e+12
1.101646e+02 2.439755e+01
1.109290e+02 4.794067e-05
1.116987e+02 9.729853e+03
1.124737e+02 1.691817e-06
1.132541e+02 1.786904e-04
1.140400e+02 3.367758e+05
1.148312e+02 7.069305e+17
1.156280e+02 2.992848e+04
1.164303e+02 4.988330e-06
1.172382e+02 2.492665e-02
1.180517e+02 1.573271e+01
1.188708e+02 1.948235e+12
1.196956e+02 3.957915e-05
1.205261e+02 2.040056e-02
1.213624e+02 6.406061e+05
1.222045e+02 8.927843e-05
1.230524e+02 2.650984e+04
1.239062e+02 1.846003e+08
1.247660e+02 5.685306e+00
1.256317e+02 1.887073e+02
1.265034e+02 4.709079e+03
1.273811e+02 2.302683e+09
1.282650e+02 3.790128e+01
1.291550e+02 2.265206e+02
1.300511e+02 1.339091e+12
1.309535e+02 2.208183e+13
1.318621e+02 9.001471e-04
1.327771e+02 7.075843e+06
1.336984e+02 6.680865e+01
1.346261e+02 1.723311e-02
1.355602e+02 2.155280e+08
1.365008e+02 3.507674e+07
1.374479e+02 4.335281e+05
1.384016e+02 1.100204e+02
1.393619e+02 3.079002e+15
1.403289e+02 1.821209e+06
1.413026e+02 1.068163e+02
1.422830e+02 1.107113e-02
1.432703e+02 2.685963e+09
1.442644e+02 1.501282e+09
1.452654e+02 4.096644e+05
1.462733e+02 6.907231e-05
1.472883e+02 2.986474e-34
1.483103e+02 9.224340e-33
1.493393e+02 1.716651e-32
1.503755e+02 1.220871e-33
1.514189e+02 7.597397e-34
1.524696e+02 6.005026e-33
1.535275e+02 9.530349e-32
1.545928e+02 2.360007e-33
1.556654e+02 4.167567e-32
1.567455e+02 4.109009e-32
1.578331e+02 2.767193e-33
1.589283e+02 1.888983e-32
1.600310e+02 4.299057e-34
1.611414e+02 1.242312e-33
1.622595e+02 3.918885e-33
1.633854e+02 2.418175e-33
1.645191e+02 5.349926e-34
1.656606e+02 5.836076e-33
1.668101e+02 1.088449e-33
1.679675e+02 3.270184e-34
1.691330e+02 7.167657e-34
1.703065e+02 9.867376e-34
1.714882e+02 2.903623e-34
1.726781e+02 4.670517e-33
1.738762e+02 4.510893e-34
1.750827e+02 4.147136e-33
1.762975e+02 3.946745e-32
1.775208e+02 3.733014e-35
1.787526e+02 9.985342e-34
1.799929e+02 7.879449e-34
1.812418e+02 5.061563e-34
1.824993e+02 6.319601e-34
1.837656e+02 6.072868e-35
1.850407e+02 1.201203e-33
1.863246e+02 6.191525e-35
1.876175e+02 3.565138e-32
1.889193e+02 5.461840e-35
1.902301e+02 4.286614e-33
1.915501e+02 2.501195e-34
1.928792e+02 1.134733e-33
1.942175e+02 5.473367e-34
1.955651e+02 1.027865e-34
1.969220e+02 1.247933e-33
1.982884e+02 1.033188e-34
1.996642e+02 5.633845e-34
2.010496e+02 6.374068e-35
2.024447e+02 1.156792e-33
2.038493e+02 3.561398e-34
2.052638e+02 1.205728e-34
2.066880e+02 2.546171e-35
2.081222e+02 2.338362e-33
2.095662e+02 3.071203e-33
2.110203e+02 2.006595e-35
2.124845e+02 2.216213e-34
2.139589e+02 3.156533e-34
2.154435e+02 1.765843e-33
2.169384e+02 7.848779e-33
2.184436e+02 6.889750e-34
2.199593e+02 1.172546e-33
2.214855e+02 5.683299e-34
2.230223e+02 1.192656e-34
2.245698e+02 2.439509e-33
2.261280e+02 3.387153e-34
2.276970e+02 1.145548e-34
2.292769e+02 1.399980e-33
2.308678e+02 2.418663e-33
2.324697e+02 4.116035e-35
2.340827e+02 3.509569e-35
2.357069e+02 2.391223e-33
2.373424e+02 4.620531e-34
2.389893e+02 2.415033e-33
2.406475e+02 8.668852e-34
2.423173e+02 1.124987e-33
2.439986e+02 1.851716e-33
2.456916e+02 5.793632e-34
2.473964e+02 2.016613e-33
2.491130e+02 2.544640e-32
2.508415e+02 6.717528e-34
2.525820e+02 2.503448e-32
2.543346e+02 1.018608e-33
2.560993e+02 1.198305e-34
2.578763e+02 7.855745e-33
2.596656e+02 1.597980e-34
2.614673e+02 8.967965e-33
2.632815e+02 9.031364e-33
2.651084e+02 2.659973e-34
2.669478e+02 8.990917e-34
2.688001e+02 1.552612e-33
2.706652e+02 8.124805e-34
2.725433e+02 4.911170e-34
2.744343e+02 2.637684e-34
2.763385e+02 1.304174e-32
2.782559e+02 1.914632e-34
2.801867e+02 2.758166e-34
2.821308e+02 5.112120e-32
2.840884e+02 5.433036e-34
2.860596e+02 1.655602e-33
2.880444e+02 4.372981e-33
2.900430e+02 1.099490e-33
2.920556e+02 4.601576e-34
2.940820e+02 3.976794e-33
2.961225e+02 3.630840e-31
2.981772e+02 7.833420e-33
3.002462e+02 2.654954e-33
3.023295e+02 2.461723e-33
3.044272e+02 2.370874e-33
3.065395e+02 1.542580e-34
3.086665e+02 7.002006e-33
3.108082e+02 7.788003e-33
3.129648e+02 9.533322e-34
3.151363e+02 3.496799e-33
3.173230e+02 7.279197e-33
3.195248e+02 2.945080e-34
3.217418e+02 4.040169e-33
3.239743e+02 1.967077e-32
3.262222e+02 1.077240e-32
3.284857e+02 6.093654e-35
3.307650e+02 2.198473e-34
3.330600e+02 6.000860e-34
3.353710e+02 1.258042e-32
3.376980e+02 1.352656e-33
3.400412e+02 1.155381e-33
3.424006e+02 1.194669e-33
3.447764e+02 1.755489e-32
3.471687e+02 3.057905e-35
3.495776e+02 4.246478e-35
3.520031e+02 8.011700e-35
3.544456e+02 3.846991e-33
3.569049e+02 6.954441e-33
3.593814e+02 2.338033e-34
3.618750e+02 2.328585e-35
3.643859e+02 6.931450e-34
3.669142e+02 1.205103e-33
3.694601e+02 9.410936e-34
3.720237e+02 1.750554e-33
3.746050e+02 1.022058e-34
3.772042e+02 2.943684e-34
3.798215e+02 4.036870e-35
3.824570e+02 2.900233e-34
3.851107e+02 3.952938e-35
3.877828e+02 2.028000e-35
3.904735e+02 1.073089e-35
3.931829e+02 1.584840e-34
3.959110e+02 5.048509e-35
3.986581e+02 2.060879e-34
4.014242e+02 2.220481e-34
4.042096e+02 2.088983e-36
4.070142e+02 6.806381e-35
4.098384e+02 4.215410e-35
4.126821e+02 1.150338e-35
4.155455e+02 2.219545e-35
4.184289e+02 1.374877e-34
4.213322e+02 2.214657e-35
4.242556e+02 3.893564e-35
4.271994e+02 1.080391e-34
4.301636e+02 1.426069e-36
4.331483e+02 2.926488e-36
4.361538e+02 1.301170e-35
4.391801e+02 2.689504e-36
4.422274e+02 1.310023e-36
4.452959e+02 1.460589e-36
4.483856e+02 2.691087e-36
4.514968e+02 5.831310e-37
4.546295e+02 6.302915e-36
4.577841e+02 1.030713e-36
4.609604e+02 3.375332e-37
4.641589e+02 6.927494e-38
4.673795e+02 2.687096e-37
4.706225e+02 1.140388e-36
4.738880e+02 1.875813e-37
4.771761e+02 5.036949e-37
4.804870e+02 1.155015e-37
4.838210e+02 6.720184e-38
4.871780e+02 3.271563e-37
4.905584e+02 7.941008e-38
4.939622e+02 1.555574e-37
4.973896e+02 8.974979e-39
5.008408e+02 3.210218e-38
5.043159e+02 7.476515e-38
5.078152e+02 2.767898e-38
5.113388e+02 1.211599e-38
5.148867e+02 7.544451e-41
5.184594e+02 1.598429e-37
5.220568e+02 1.647769e-39
5.256791e+02 1.485881e-40
5.293266e+02 2.927677e-40
5.329994e+02 4.790510e-39
5.366977e+02 2.848977e-39
5.404216e+02 1.616090e-38
5.441714e+02 5.285004e-39
5.479472e+02 5.927464e-40
5.517492e+02 1.758602e-40
5.555776e+02 1.090687e-40
5.594326e+02 2.751898e-40
5.633143e+02 8.064333e-41
5.672229e+02 2.737016e-41
5.711586e+02 9.014413e-41
5.751217e+02 9.777140e-41
5.791123e+02 1.431567e-41
5.831305e+02 9.294532e-41
5.871766e+02 7.980395e-42
5.912508e+02 8.971393e-41
5.953533e+02 1.748820e-42
5.994843e+02 1.467159e-42
6.036439e+02 8.281674e-42
6.078323e+02 2.952676e-41
6.120498e+02 8.235851e-41
6.162966e+02 3.347702e-41
6.205729e+02 6.722029e-42
6.248788e+02 1.294800e-42
6.292146e+02 1.000527e-42
6.335805e+02 7.325988e-41
6.379767e+02 1.015241e-41
6.424034e+02 2.620708e-41
6.468608e+02 2.372398e-42
6.513491e+02 1.437032e-41
6.558686e+02 1.222913e-41
6.604194e+02 1.554180e-41
6.650018e+02 5.298870e-41
6.696160e+02 2.747946e-42
6.742622e+02 1.406469e-40
6.789407e+02 3.181928e-41
6.836516e+02 1.217420e-40
6.883952e+02 2.218185e-40
6.931717e+02 2.275709e-42
6.979814e+02 3.937410e-40
7.028244e+02 1.160667e-40
7.077011e+02 1.766495e-39
7.126115e+02 2.260294e-41
7.175561e+02 1.987738e-39
7.225349e+02 1.704174e-38
7.275484e+02 4.840043e-40
7.325965e+02 3.158113e-39
7.376798e+02 8.435471e-39
7.427982e+02 5.652533e-39
7.479523e+02 1.559048e-39
7.531420e+02 5.787528e-39
7.583678e+02 2.242453e-38
7.636298e+02 6.320934e-39
7.689284e+02 2.254777e-38
7.742637e+02 2.262475e-37
7.796360e+02 3.430628e-37
7.850456e+02 1.069138e-37
7.904928e+02 1.177180e-36
7.959777e+02 1.214977e-37
8.015007e+02 2.860839e-36
8.070620e+02 1.533286e-36
8.126619e+02 1.242410e-35
8.183007e+02 2.537308e-36
8.239786e+02 1.066343e-35
8.296959e+02 2.000137e-35
8.354528e+02 5.328634e-35
8.412497e+02 6.895017e-35
8.470868e+02 1.486905e-36
8.529644e+02 2.692080e-34
8.588829e+02 4.350416e-34
8.648423e+02 1.608909e-34
