# wavelength_A flux_erg/s/cm2/A
# # Teff=6969.0 logg=1.0 [M/H]=0.42
1.000000e+02 2.993982e+02
1.006939e+02 4.494391e-07
1.013925e+02 8.256264e+03
1.020961e+02 2.497392e+08
1.028045e+02 3.337183e+03
1.035178e+02 4.970921e+04
1.042361e+02 7.820800e+00
1.049593e+02 1.028958e+07
1.056876e+02 4.830500e+03
1.064209e+02 3.601586e+04
1.071593e+02 5.603533e+02
1.079029e+02 1.488957e+08
1.086516e+02 3.535718e+02
1.094055e+02 4.109392e+05
1.101646e+02 9.077920e+04
1.109290e+02 4.374141e+02
1.116987e+02 3.789905e+00
1.124737e+02 1.229760e+01
1.132541e+02 4.715150e-04
1.140400e+02 1.277824e+06
1.148312e+02 9.224482e+07
1.156280e+02 3.989071e+02
1.164303e+02 1.860150e+02
1.172382e+02 2.582950e-01
1.180517e+02 1.524615e+02
1.188708e+02 3.375088e+04
1.196956e+02 5.133628e+05
1.205261e+02 7.840661e-01
1.213624e+02 4.643942e+01
1.222045e+02 8.501370e-03
1.230524e+02 4.538910e+01
1.239062e+02 5.562973e+06
1.247660e+02 8.220188e+04
1.256317e+02 7.118928e+00
1.265034e+02 2.685108e+04
1.273811e+02 2.976878e+05
1.282650e+02 4.798686e+04
1.291550e+02 1.179913e+05
1.300511e+02 3.967583e+04
1.309535e+02 7.064354e+08
1.318621e+02 5.642601e+02
1.327771e+02 9.106781e+03
1.336984e+02 8.442499e+03
1.346261e+02 1.710109e-03
1.355602e+02 2.407052e+06
1.365008e+02 7.551076e+08
1.374479e+02 1.550506e+07
1.384016e+02 9.354020e+04
1.393619e+02 8.251601e+09
1.403289e+02 1.529510e+07
1.413026e+02 1.662537e+06
1.422830e+02 4.738533e+02
1.432703e+02 3.400380e+06
1.442644e+02 4.751054e+03
1.452654e+02 1.374822e+06
1.462733e+02 2.229192e-01
1.472883e+02 1.438189e-30
1.483103e+02 1.037111e-30
1.493393e+02 8.528561e-31
1.503755e+02 1.649238e-30
1.514189e+02 1.408621e-30
1.524696e+02 9.877652e-31
1.535275e+02 9.908500e-31
1.545928e+02 1.860806e-30
1.556654e+02 1.179358e-30
1.567455e+02 1.432729e-30
1.578331e+02 7.829602e-31
1.589283e+02 1.027148e-30
1.600310e+02 1.540975e-30
1.611414e+02 1.647601e-30
1.622595e+02 1.080158e-30
1.633854e+02 1.836224e-30
1.645191e+02 1.670553e-30
1.656606e+02 1.482139e-30
1.668101e+02 1.507784e-30
1.679675e+02 1.879152e-30
1.691330e+02 2.107885e-30
1.703065e+02 1.269275e-30
1.714882e+02 1.124458e-30
1.726781e+02 1.264812e-30
1.738762e+02 1.243529e-30
1.750827e+02 1.551147e-30
1.762975e+02 2.437656e-30
1.775208e+02 2.074820e-30
1.787526e+02 1.306926e-30
1.799929e+02 1.653241e-30
1.812418e+02 1.475164e-30
1.824993e+02 2.423161e-30
1.837656e+02 1.323678e-30
1.850407e+02 2.190810e-30
1.863246e+02 2.779385e-30
1.876175e+02 3.097332e-30
1.889193e+02 1.248465e-30
1.902301e+02 1.890526e-30
1.915501e+02 1.294541e-30
1.928792e+02 1.683930e-30
1.942175e+02 1.718280e-30
1.955651e+02 1.895348e-30
1.969220e+02 2.435815e-30
1.982884e+02 1.717164e-30
1.996642e+02 1.605260e-30
2.010496e+02 1.202803e-30
2.024447e+02 2.034932e-30
2.038493e+02 1.809867e-30
2.052638e+02 2.870794e-30
2.066880e+02 2.839796e-30
2.081222e+02 3.731522e-30
2.095662e+02 2.462599e-30
2.110203e+02 3.378936e-30
2.124845e+02 2.397227e-30
2.139589e+02 4.192129e-30
2.154435e+02 3.083569e-30
2.169384e+02 5.289486e-30
2.184436e+02 2.643076e-30
2.199593e+02 2.113094e-30
2.214855e+02 2.597095e-30
2.230223e+02 3.339047e-30
2.245698e+02 2.622517e-30
2.261280e+02 3.107033e-30
2.276970e+02 2.612791e-30
2.292769e+02 3.216922e-30
2.308678e+02 3.177075e-30
2.324697e+02 2.257443e-30
2.340827e+02 3.175290e-30
2.357069e+02 3.778788e-30
2.373424e+02 1.848555e-30
2.389893e+02 5.104985e-30
2.406475e+02 2.906468e-30
2.423173e+02 2.486835e-30
2.439986e+02 3.471413e-30
2.456916e+02 2.716010e-30
2.473964e+02 3.009740e-30
2.491130e+02 3.520730e-30
2.508415e+02 2.561773e-30
2.525820e+02 2.751669e-30
2.543346e+02 2.642519e-30
2.560993e+02 2.630153e-30
2.578763e+02 5.623537e-30
2.596656e+02 2.718420e-30
2.614673e+02 2.373843e-30
2.632815e+02 3.126168e-30
2.651084e+02 3.039041e-30
2.669478e+02 1.608761e-30
2.688001e+02 2.156255e-30
2.706652e+02 2.720570e-30
2.725433e+02 1.895198e-30
2.744343e+02 2.266542e-30
2.763385e+02 2.560424e-30
2.782559e+02 2.382722e-30
2.801867e+02 2.755587e-30
2.821308e+02 2.388568e-30
2.840884e+02 1.528882e-30
2.860596e+02 1.772657e-30
2.880444e+02 1.578346e-30
2.900430e+02 1.516483e-30
2.920556e+02 1.801461e-30
2.940820e+02 1.352615e-30
2.961225e+02 1.326390e-30
2.981772e+02 1.084360e-30
3.002462e+02 1.898847e-30
3.023295e+02 8.129980e-31
3.044272e+02 1.049777e-30
3.065395e+02 1.936051e-30
3.086665e+02 2.025089e-30
3.108082e+02 9.160030e-31
3.129648e+02 1.284957e-30
3.151363e+02 1.148727e-30
3.173230e+02 1.757232e-30
3.195248e+02 1.733805e-30
3.217418e+02 1.867896e-30
3.239743e+02 1.721604e-30
3.262222e+02 1.103733e-30
3.284857e+02 1.976603e-30
3.307650e+02 2.673969e-30
3.330600e+02 2.205310e-30
3.353710e+02 2.732857e-30
3.376980e+02 2.971285e-30
3.400412e+02 5.132636e-30
3.424006e+02 7.863512e-30
3.447764e+02 6.229465e-30
3.471687e+02 5.685271e-30
3.495776e+02 1.023914e-29
3.520031e+02 1.174603e-29
3.544456e+02 1.750431e-29
3.569049e+02 2.828072e-29
3.593814e+02 3.513316e-29
3.618750e+02 2.722734e-29
3.643859e+02 6.500151e-29
3.669142e+02 8.008534e-29
3.694601e+02 1.235288e-28
3.720237e+02 2.188522e-28
3.746050e+02 2.607816e-28
3.772042e+02 2.765675e-28
3.798215e+02 1.183696e-27
3.824570e+02 7.313773e-28
3.851107e+02 1.173236e-27
3.877828e+02 1.377578e-27
3.904735e+02 4.175591e-27
3.931829e+02 5.042792e-27
3.959110e+02 8.926078e-27
3.986581e+02 1.202528e-26
4.014242e+02 2.069759e-26
4.042096e+02 1.074112e-26
4.070142e+02 4.353034e-26
4.098384e+02 5.880096e-26
4.126821e+02 1.322336e-25
4.155455e+02 1.529446e-25
4.184289e+02 4.605640e-25
4.213322e+02 3.375925e-25
4.242556e+02 4.771214e-25
4.271994e+02 7.788618e-25
4.301636e+02 1.415741e-24
4.331483e+02 2.055293e-24
4.361538e+02 5.893669e-24
4.391801e+02 4.750306e-24
4.422274e+02 1.222513e-23
